BYSID,BYTID,BYAID,BYHID,GENDER,BYS02003,BYS02004,BYS02012,BYS03001,BYS04007,BYS04008,BYS04009,BYS04010,BYS05001,BYS05003,BYS05006,BYS06001,BYS06004,BYS07001,BYS07002,BYS07003,BYS07006,BYS07014,BYS07022,BYS07025,BYS07026,BYS07027,BYS07029,BYS08001,BYS08002,BYS08003,BYS08004,BYS08005,BYS08007,BYS09001,BYS09002,BYS09003,BYS09004,BYS10001,BYS10002,BYS10003,BYS10005,BYS11001,BYS11002,BYS11003,BYS11004,BYS11005,BYS11006,BYS12001,BYS12004,BYS12007,BYS12010,BYS12013,BYS12016,BYS12019,BYS12022,BYS13001,BYS14001,BYS14013,BYS14025,BYS15001,BYS16001,BYS20001,BYS20007,BYS20009,BYS20011,BYS20013,BYS20015,BYS20017,BYS20018,BYS20019,BYS20020,BYS20021,BYS21001,BYS22001,BYS22002,BYS22003,BYS22006,BYS22010,BYS22012,BYS22013,BYS22014,BYS22015,BYS22017,BYS23002,BYS23003,BYS23004,BYS24001,BYS24002,BYS24005,BYS25001,BYS25002,BYS25003,BYS26001,BYS26002,BYS26003,BYS26004,BYS26005,BYS26006,BYS26007,BYS26009,BYS27001,BYS27003,BYS27006,BYS27010,BYS27011,BYS27012,BYS27020,BYS29001,BYS29002,BYS29003,BYS29004,BYS29005,BYS29006,BYS29007,BYS29008,BYS29009,BYS29010,BYS29011,BYS29012,BYS29013,BYS29014,BYS29015,BYS29016,BYS29017,BYS29018,BYS29019,BYS29020,BYS29021,BYS29022,BYSCLASS,J007C
4829,2421,242,48291,1,2,3,2,2,3,1,6,2,2,2,1,2,2,3,2,2,1,6,1,2,1,1,2,7,5,2,6,4,2,3,1,6,3,3,2,3,3,4,3,2,3,5,5,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,2,12,2,1,6,2,5,1,5,5,4,5,3,3,1,2,1,2,2,3,6,2,2,3,2,2,2,3,2,2,2,1,2,20,1,1,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5
4830,2261,226,48301,1,3,2,2,1,3,4,9,2,2,2,1,2,2,4,1,1,1,1,1,4,4,1,5,2,1,5,5,2,2,3,1,6,4,3,2,1,5,3,3,3,3,2,2,1,1,1,2,2,2,2,2,3,2,2,1,1,3,1,2,2,1,2,1,2,1,2,2,3,2,3,1,3,4,1,4,4,4,4,3,2,3,1,1,7,1,4,8,1,2,2,2,1,1,1,1,2,2,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4833,2131,213,48331,1,4,1,5,1,4,8,3,2,1,2,2,2,2,3,1,1,1,1,1,2,4,2,5,4,5,2,6,3,5,1,3,3,2,1,6,6,4,5,4,3,3,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,12,1,8,7,4,5,1,5,5,3,3,3,3,1,3,1,8,2,3,5,2,2,2,2,1,1,1,3,1,2,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4837,2722,272,48371,1,4,1,2,1,4,4,5,2,2,1,1,2,2,5,1,1,1,1,1,4,3,2,4,2,3,6,6,2,6,2,1,4,2,5,2,5,6,2,2,3,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,3,3,5,1,4,3,4,4,3,1,2,2,1,3,1,4,7,1,3,3,2,1,1,1,2,2,2,1,2,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4838,2114,211,48381,1,3,1,3,1,5,3,1,2,1,1,1,2,2,3,1,1,1,1,1,3,1,1,1,7,1,6,6,2,1,3,1,6,2,2,1,1,5,3,3,4,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,1,1,2,1,1,1,1,1,7,1,1,8,5,5,1,5,5,5,5,5,1,4,4,1,2,2,5,6,2,2,3,3,1,1,1,1,2,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
4840,2281,228,48401,2,2,3,3,2,4,4,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,2,3,6,6,1,1,3,1,4,1,5,1,6,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,1,2,2,1,1,1,1,7,2,1,3,1,4,2,2,2,2,2,3,1,2,1,2,7,2,4,8,2,2,2,2,3,1,1,2,2,2,2,2,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4845,2403,240,48451,2,3,3,2,2,4,6,1,2,2,2,2,2,2,3,1,1,1,1,1,3,2,1,3,2,1,5,5,2,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,12,1,1,2,3,3,1,4,3,2,3,3,1,2,1,2,7,2,3,5,3,3,3,2,2,2,2,2,2,2,1,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4846,2864,286,48461,1,3,2,2,1,3,4,5,2,2,2,1,2,2,3,1,1,1,1,2,4,2,1,4,2,2,2,6,2,1,4,1,1,2,2,5,6,3,5,3,3,2,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,2,2,1,2,6,3,4,1,2,3,2,3,3,1,8,2,1,1,1,4,6,2,2,3,1,2,1,1,2,1,2,2,2,10,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4849,2831,283,48491,1,4,1,2,1,4,4,5,1,1,1,1,2,2,4,1,1,1,1,1,4,1,1,4,2,1,6,6,2,2,4,1,4,2,4,4,5,6,3,1,5,4,3,4,2,2,2,2,2,2,2,2,3,1,2,2,1,3,1,1,1,1,1,1,2,1,1,2,12,1,2,1,3,4,2,4,4,3,3,3,2,1,2,1,7,2,2,6,1,2,1,3,1,2,3,2,2,1,1,2,10,30,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4855,2364,236,48551,2,3,3,3,1,3,1,6,2,1,2,2,2,2,4,1,1,1,1,1,3,2,4,4,2,1,3,4,1,1,2,1,4,3,4,2,1,5,4,3,2,2,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,2,2,1,1,1,1,1,1,1,1,2,8,6,2,3,1,3,3,3,3,3,1,9,2,2,3,2,3,7,2,2,2,2,1,1,1,1,2,2,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
4857,2952,295,48571,1,3,2,3,2,4,3,1,2,2,1,2,2,2,4,1,1,1,1,1,3,1,1,2,2,1,3,5,1,8,3,1,2,4,3,5,6,6,4,3,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,12,2,7,1,3,3,1,3,3,4,3,4,1,2,2,1,7,2,2,8,2,3,3,3,1,3,1,1,2,1,1,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4860,2512,251,48601,1,2,1,2,1,3,1,4,2,1,1,2,2,2,3,2,1,1,6,1,3,1,1,1,2,4,6,6,2,2,2,1,4,3,2,1,1,4,2,3,1,1,3,1,1,1,1,2,2,2,2,2,1,2,1,2,1,3,1,2,2,2,2,2,2,2,2,2,12,1,3,1,2,2,1,3,2,2,3,3,2,6,1,1,7,1,4,6,1,4,4,4,1,2,2,2,2,1,1,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
4862,2681,268,48621,1,2,4,3,2,2,6,4,2,1,1,2,2,2,4,3,2,6,1,2,4,1,1,4,6,5,3,6,2,2,3,1,5,3,5,1,6,6,1,3,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,2,1,7,1,1,2,3,2,2,2,4,1,2,7,1,2,2,4,7,2,2,2,2,1,3,3,1,2,1,1,2,20,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4866,2484,248,48661,2,4,3,3,1,4,6,3,2,2,2,1,2,2,4,3,1,6,1,1,4,1,1,1,1,3,2,5,1,2,3,1,2,3,2,2,4,3,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,4,1,2,6,2,3,1,4,4,4,3,3,1,4,2,2,7,1,4,6,2,3,3,2,1,2,1,2,2,2,1,2,10,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4867,2084,208,48671,1,2,2,2,1,4,4,6,2,2,2,1,2,2,1,5,1,3,6,1,4,2,1,4,7,5,2,5,11,4,3,3,4,2,2,2,6,4,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,3,1,1,8,2,3,1,4,2,3,4,3,4,2,2,1,7,1,4,6,2,3,2,3,1,1,1,2,2,1,1,1,30,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
4868,2932,293,48681,1,1,5,4,1,3,5,4,2,2,2,2,2,2,2,2,1,1,6,2,3,1,1,1,2,2,6,6,3,5,1,1,4,4,3,2,1,6,4,3,2,2,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,12,2,1,2,2,5,2,4,4,3,3,4,1,4,2,1,1,2,3,8,2,3,3,3,2,1,1,3,2,2,2,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4869,2343,234,48691,1,4,2,3,1,4,4,1,2,1,2,2,2,2,4,3,2,3,1,1,4,3,3,4,2,5,5,6,4,4,4,1,1,4,3,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,3,1,1,3,3,4,1,2,2,4,4,3,1,2,3,1,1,2,3,7,1,1,1,1,1,1,1,1,2,2,2,2,6,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4872,2111,211,48721,2,4,2,4,1,3,3,9,2,2,2,2,2,2,2,2,1,1,6,2,4,2,1,4,2,5,5,6,11,8,3,3,4,2,3,2,4,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,12,1,8,3,1,4,1,3,3,4,3,3,2,1,2,2,7,1,2,6,3,1,3,4,1,2,1,2,2,2,1,2,40,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4874,2721,272,48741,1,4,1,3,1,4,4,5,2,2,2,1,2,2,3,1,1,1,1,1,3,1,1,4,2,2,6,6,2,2,1,1,1,2,3,2,4,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,7,2,1,7,2,3,1,3,3,3,2,3,3,2,2,1,1,1,4,7,2,2,2,2,1,1,1,1,2,1,2,2,3,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4875,2043,204,48751,1,2,2,3,2,4,1,4,2,2,2,2,2,2,4,1,1,1,1,1,3,2,1,2,2,3,3,6,5,5,4,1,3,5,3,2,1,6,2,2,2,2,5,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,12,2,2,1,2,4,1,4,4,3,3,3,1,8,3,1,1,2,3,6,2,2,3,3,1,1,1,2,2,1,1,2,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4877,2453,245,48771,2,4,2,5,1,4,1,9,2,2,1,1,2,2,3,1,1,1,1,1,1,1,1,3,2,5,2,6,1,2,2,1,4,4,1,2,1,2,3,3,4,3,4,3,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,1,1,1,2,1,2,1,1,2,5,1,8,6,3,3,1,3,4,4,4,3,2,9,2,2,1,2,4,7,1,2,2,2,2,1,1,2,2,2,2,2,0,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4879,2561,256,48791,1,4,1,4,1,5,4,6,2,1,2,2,1,2,2,1,2,1,1,1,4,3,2,3,4,3,5,6,1,1,1,1,1,2,4,2,2,6,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,2,1,5,1,2,2,1,2,1,1,1,1,1,3,2,10,6,3,5,1,5,5,5,5,5,1,4,3,1,2,2,5,7,1,2,3,2,2,1,1,1,2,2,1,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5
4881,2134,213,48811,1,4,1,4,1,4,4,6,2,2,2,2,2,2,3,3,1,6,1,2,4,1,1,1,7,5,4,6,4,4,2,1,1,4,5,1,1,6,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,7,5,1,3,2,4,4,3,4,3,5,4,3,1,1,2,5,5,2,1,1,1,1,1,1,1,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4884,2954,295,48841,1,3,2,5,1,4,4,1,2,1,2,2,2,2,4,1,1,1,1,1,1,1,1,1,2,5,4,6,2,2,3,1,3,4,3,1,5,6,2,2,4,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,1,2,2,1,2,1,2,2,2,7,2,2,1,2,5,1,4,4,4,3,5,1,2,3,1,1,2,3,7,3,2,4,2,1,1,1,1,2,2,2,2,4,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4888,2712,271,48881,2,3,2,4,1,4,3,2,1,1,2,1,2,2,4,1,1,1,1,1,3,1,2,4,2,5,6,6,2,2,2,1,4,4,2,4,1,5,3,2,3,2,4,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,8,1,1,8,3,4,1,2,3,3,4,4,4,3,2,2,7,2,3,7,1,2,2,2,1,1,1,2,2,2,1,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4890,2753,275,48901,2,2,3,3,1,4,5,3,2,2,1,1,2,2,3,1,1,1,1,1,3,1,1,3,1,5,4,4,1,2,3,1,4,3,5,2,4,5,2,1,2,3,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,3,1,2,1,1,2,1,1,1,1,1,13,2,1,3,3,3,1,3,3,3,4,3,1,2,2,2,1,2,3,7,2,2,2,2,1,1,2,2,2,2,2,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4891,2971,297,48911,2,2,3,4,1,4,4,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,1,2,1,4,5,1,1,3,1,3,4,3,5,1,5,4,2,2,3,4,2,2,2,2,2,2,2,1,2,1,2,2,2,1,3,2,2,2,2,2,1,1,2,1,2,7,2,3,8,2,3,1,3,3,3,2,3,2,1,1,2,7,2,4,7,2,2,2,2,1,1,1,2,2,2,1,2,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4892,2733,273,48921,2,3,3,2,2,3,5,6,1,2,2,2,2,2,3,1,1,1,1,1,4,1,1,5,2,2,6,6,1,1,2,1,2,2,5,2,1,6,4,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,1,1,1,2,3,2,2,1,2,4,1,4,4,4,4,2,1,4,4,2,1,1,3,6,1,2,3,2,1,3,2,4,1,2,2,2,3,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
4895,2153,215,48951,2,3,2,2,1,4,1,9,2,2,2,2,2,2,4,1,1,1,1,1,5,3,1,1,2,5,4,6,1,8,3,1,4,2,3,2,6,4,3,2,3,2,4,3,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,1,1,1,2,1,1,2,1,2,6,1,3,8,3,4,1,4,4,4,4,4,2,3,4,2,7,2,4,5,3,3,3,2,1,2,2,2,2,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4903,2321,232,49031,1,4,2,4,1,3,9,4,2,2,1,2,2,2,4,1,1,1,1,1,4,1,3,5,1,3,3,5,2,8,4,1,5,4,4,3,1,4,3,4,3,4,3,4,2,1,1,2,2,2,1,2,1,2,2,2,1,3,1,1,2,1,2,2,2,2,1,1,5,1,5,6,4,4,1,3,4,4,3,4,5,3,3,1,7,2,5,6,1,3,3,1,1,1,1,1,2,2,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4904,2834,283,49041,1,4,2,2,1,4,6,3,2,1,1,1,2,2,4,1,1,1,1,1,4,1,1,3,2,1,3,6,2,1,4,1,2,4,2,2,6,5,4,3,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,1,2,2,1,2,1,1,12,2,1,3,3,2,1,2,4,2,4,3,3,7,3,1,7,2,4,7,2,3,3,1,1,1,1,1,2,2,1,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4907,2791,279,49071,2,2,3,3,1,3,3,6,2,1,2,2,2,2,3,1,1,1,1,1,4,2,1,4,2,1,5,6,1,2,1,1,4,3,5,2,3,4,3,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,3,2,2,1,2,2,2,1,1,1,2,3,2,1,3,2,3,1,2,3,4,3,3,1,3,2,2,7,1,4,9,1,2,3,2,2,1,1,1,2,2,2,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4908,2184,218,49081,1,3,3,1,2,4,3,1,2,2,2,1,2,2,4,1,1,1,1,1,3,1,1,3,2,1,6,6,1,2,2,1,5,3,3,1,6,6,3,4,1,1,4,4,1,2,1,2,2,1,2,2,1,1,2,1,1,3,2,1,2,1,1,2,1,1,1,1,12,1,1,3,3,5,1,3,3,4,4,4,1,2,2,1,7,2,5,6,3,3,4,2,1,1,1,2,2,2,1,2,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4909,2773,277,49091,2,2,1,4,1,3,1,3,2,1,1,1,2,2,4,1,1,1,1,1,3,3,1,4,2,5,5,5,1,6,2,1,4,3,4,5,1,5,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,1,2,2,1,1,2,1,12,2,2,8,3,4,1,2,2,4,2,3,3,2,3,2,1,2,2,7,1,3,3,3,2,1,2,2,2,2,1,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4910,2843,284,49101,1,3,1,2,2,5,4,5,2,2,2,2,2,2,3,1,1,1,1,1,3,1,3,1,2,1,6,6,1,1,1,1,1,4,2,2,4,6,2,2,3,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,3,1,2,3,3,2,2,4,4,2,3,4,2,1,4,1,1,2,2,5,2,2,2,2,1,1,1,1,2,2,1,2,5,0,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4913,2994,299,49131,1,3,2,3,1,4,1,6,2,2,1,1,2,2,4,1,1,1,1,1,4,4,4,4,6,5,5,6,1,1,4,1,4,2,5,4,6,4,3,3,1,1,3,3,2,2,2,2,2,2,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,3,3,3,2,1,1,1,2,2,3,7,2,2,3,2,2,1,1,3,2,1,1,2,26,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4914,2843,284,49141,2,2,3,2,2,5,1,5,2,2,1,2,2,2,5,1,2,1,1,1,1,1,1,1,5,5,6,2,3,1,2,1,4,2,3,4,6,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,5,2,2,4,3,5,1,4,5,4,4,5,1,2,2,2,1,2,5,7,2,3,4,2,2,1,1,1,2,2,2,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3
4917,2282,228,49171,1,3,1,4,2,5,4,6,2,2,2,2,2,2,4,1,1,1,1,1,4,1,1,5,2,1,6,6,2,1,1,1,4,3,5,2,4,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,3,2,3,3,3,3,3,1,4,2,1,7,2,4,7,2,2,2,2,2,2,1,2,2,2,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4918,2351,235,49181,1,3,2,1,2,3,4,2,2,2,2,1,2,2,4,2,1,1,6,1,5,3,1,1,2,5,3,3,1,2,1,1,2,4,5,4,5,6,3,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,9,1,3,1,3,4,2,1,3,1,4,2,1,7,2,3,8,2,2,2,1,2,1,1,2,2,2,2,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4919,2692,269,49191,2,4,1,3,1,4,1,6,2,1,2,2,2,2,3,1,1,1,1,1,3,3,1,4,2,1,6,6,1,2,1,3,2,5,4,2,4,4,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,6,2,4,1,3,4,3,3,3,1,8,2,2,7,1,4,7,2,4,2,2,2,2,2,3,2,2,2,2,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4925,2041,204,49251,1,3,2,3,2,3,6,9,2,2,2,2,2,2,4,1,1,1,1,1,3,2,2,3,7,1,6,6,8,2,2,1,6,2,3,3,5,6,3,2,3,4,4,3,2,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,2,2,1,1,1,2,12,1,1,3,3,3,1,4,4,3,3,3,1,4,4,1,7,2,4,7,2,2,3,1,2,2,2,1,2,2,1,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4927,2102,210,49271,2,3,3,4,1,4,1,6,2,2,2,2,2,2,3,1,1,1,1,1,3,2,1,5,1,5,1,6,2,2,3,1,4,1,3,2,6,5,2,1,4,2,3,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,4,1,8,7,3,5,1,4,4,2,3,5,1,2,3,2,2,2,2,6,1,2,3,3,4,1,1,1,1,1,1,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4928,2772,277,49281,2,3,1,4,1,4,1,4,2,1,2,1,2,2,3,1,1,1,1,1,3,1,1,3,1,1,4,6,2,2,2,1,2,2,1,2,1,5,2,3,1,1,4,3,2,2,2,2,2,2,2,1,1,2,2,1,1,3,1,2,2,2,2,1,1,1,1,2,2,2,1,3,3,4,1,2,4,3,2,4,2,1,4,2,1,1,4,7,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4930,2752,275,49301,2,2,3,3,1,3,3,4,2,1,2,2,2,2,3,1,2,1,1,1,3,1,1,3,1,5,4,4,13,1,5,1,6,3,5,2,2,6,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,13,1,4,9,3,2,2,2,2,4,4,3,4,2,2,2,1,1,3,7,3,2,4,3,2,1,2,4,2,2,2,2,20,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4932,2921,292,49321,2,3,2,3,1,3,5,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,3,4,6,1,1,4,1,6,4,3,2,1,5,4,3,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,2,2,1,1,1,1,12,2,1,6,3,5,1,3,4,4,3,4,1,6,2,2,1,2,4,7,1,3,3,3,1,2,2,1,2,2,1,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3
4934,2781,278,49341,2,3,1,2,2,4,3,9,2,1,1,1,2,2,3,1,1,1,1,1,3,1,1,1,2,1,6,6,1,2,1,1,2,4,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,1,2,7,2,8,6,3,3,1,2,2,4,3,4,4,3,2,2,7,2,5,8,2,3,3,3,1,1,2,2,2,2,1,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4936,2291,229,49361,1,3,1,3,2,4,4,5,2,2,2,1,1,2,3,1,1,1,1,1,4,3,1,3,2,1,6,6,1,8,2,1,1,3,5,1,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,8,7,2,2,2,2,2,3,3,3,7,4,2,1,7,1,3,7,3,1,2,2,1,1,1,1,2,1,1,2,10,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
4937,2141,214,49371,1,4,1,1,2,5,4,1,2,2,2,2,2,2,2,3,1,6,1,1,3,1,1,1,2,5,6,6,2,2,2,1,6,5,4,2,3,6,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,7,2,3,7,1,1,2,1,5,5,4,1,2,3,1,1,7,2,4,7,2,3,4,2,1,1,1,4,1,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4939,2754,275,49391,2,2,3,2,2,3,1,9,2,1,2,2,2,2,3,3,1,6,1,1,3,2,1,1,2,5,4,5,2,1,2,1,2,2,3,4,4,5,3,2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,5,1,2,1,2,3,1,4,4,3,3,4,1,2,2,2,1,2,3,6,3,2,3,2,2,1,1,1,2,2,2,2,3,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
