BYHID,BYSID,BYSCLASS,F1H01001,F1H01002,F1H01003,F1H01004,F1H01005,F1H01006,F1H01007,F1H01008,F1H02001,F1H02002,F1H02003,F1H02004,F1H02005C,F1H02006,F1H03001,F1H03002,F1H03003,F1H03004,F1H03005C,F1H03006,F1H04001,F1H04002,F1H04003,F1H04004,F1H04005,F1H05001,F1H05002,F1H05003,F1H06001,F1H06002,F1H06003
31671,3167,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,60,1121,1,60,7,2000,2,-5,60,10,10,1,1,4
31681,3168,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,0930,2,2002,1,4,60,1212,2,160,10,5000,1,700,150,-4,-4,1,1,3
31691,3169,2,1002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,-4,-5,-5,-5,-5,-5,50,0,0,2,-5,50,-4,-4,2,3,2
31701,3170,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2320,1,2002,1,1,70,1032,1,170,0,10000,2,-5,170,40,20,1,1,3
31711,3171,2,3000,-3,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,100,60,100,2,-5,40,20,20,1,3,1
31721,3172,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,80,1330,2,80,0,-3,-3,-5,-3,0,0,1,1,3
31731,3173,2,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,150,20,3000,2,-5,130,0,0,2,1,2
31741,3174,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,200,2,-5,100,0,0,2,3,2
31751,3175,2,3000,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1460,2,2002,1,4,120,0156,2,270,-2,-2,2,-5,100,-4,20,1,2,3
31761,3176,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,450,1020,1,2002,1,5,-5,0232,1,450,100,20000,2,-5,250,30,30,1,1,1
31771,3177,2,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,30,0,0,2,-5,30,0,0,2,3,3
31781,3178,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1469,2,-4,-5,-5,-5,-5,-5,50,10,1000,1,1500,40,0,0,1,1,4
31791,3179,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,250,0156,2,2002,1,5,-5,1314,2,250,50,-3,2,-5,200,-4,-4,1,1,2
31801,3180,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1121,1,2002,1,2,50,1330,2,300,0,3000,1,-3,300,0,0,1,1,4
31811,3181,2,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,0,0,-2,2,-5,0,0,0,1,1,4
31841,3184,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0227,2,2002,2,-5,-5,-5,2,400,75,-3,1,-3,400,-4,-4,1,1,2
31851,3185,2,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,50,0,1000,2,-5,50,-4,-4,1,1,3
31861,3186,2,1002,1,4,-5,-5,-5,2,2,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,33,0,1000,1,3000,33,0,0,2,1,3
31871,3187,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,1031,2,2002,1,5,-5,0232,2,300,0,50000,1,20000,300,50,20,1,1,3
31881,3188,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1240,2,2002,1,5,-5,1045,2,200,0,20000,1,-3,100,0,0,1,1,2
31891,3189,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,2320,2,2002,2,-5,-5,-5,2,50,0,0,1,2000,100,0,0,1,1,4
31921,3192,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,90,1121,2,2002,1,1,60,1683,2,150,0,2000,1,600,150,20,0,1,1,4
31931,3193,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,350,1552,2,2002,2,-5,-5,-5,2,350,50,-2,2,-5,200,20,-4,1,1,1
31951,3195,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1310,2,2002,1,5,-5,1331,2,200,0,0,2,-5,200,0,0,1,3,3
31961,3196,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0142,2,2002,2,-5,-5,-5,2,200,80,10000,1,-3,120,30,0,1,1,3
31971,3197,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1240,2,-4,-5,-5,-5,-5,-5,150,0,-3,2,-5,150,0,0,1,1,3
31981,3198,2,3001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,-4,-5,-5,-5,-5,-5,80,0,3000,2,-5,80,-4,-4,1,1,3
31991,3199,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,2264,2,2002,1,5,-5,2264,2,200,0,-3,2,-5,200,0,0,1,1,3
32001,3200,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,150,2253,2,150,0,2000,2,-5,150,0,0,1,3,3
32011,3201,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,40,1122,2,40,5,1500,1,300,70,-4,-4,1,1,2
32021,3202,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,2332,2,2002,2,-5,-5,-5,2,300,0,-2,2,-5,300,30,-4,1,1,2
32031,3203,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,5000,2,-5,50,-4,-4,1,1,2
32041,3204,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0160,2,2002,2,-5,-5,-5,2,350,50,10000,1,2500,200,0,0,1,1,3
32051,3205,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2321,1,2002,1,5,-5,2321,1,80,4,4000,1,1000,75,15,0,1,1,4
32061,3206,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0156,2,2002,1,5,-5,0156,1,150,20,8000,1,5000,130,0,0,1,2,4
32071,3207,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,5000,2,-5,50,0,0,1,1,4
32081,3208,2,1002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,1002,2,-5,-5,-5,2,50,0,-2,1,-2,50,0,0,1,1,3
32091,3209,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-2,1,-3,-2,-4,-4,1,1,2
32101,3210,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,-3,1431,2,2002,1,2,-3,1310,2,-3,0,-2,1,-3,100,26,26,1,1,4
32121,3212,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,120,1583,2,120,30,-2,1,500,90,0,0,1,3,3
32131,3213,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,200,1450,2,2002,1,1,-2,1970,2,200,0,2000,2,-5,-2,0,0,1,2,2
32141,3214,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,80,0931,2,2002,2,-5,-5,-5,2,120,0,1300,1,3000,70,25,-4,1,2,2
32151,3215,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0142,2,2002,2,-5,-5,-5,2,-2,0,20000,1,20000,200,25,25,1,1,2
32171,3217,2,3001,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,2321,2,2002,1,1,70,2123,2,200,20,3000,1,500,180,0,0,1,1,4
32181,3218,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,2321,1,2002,1,5,-5,2321,1,200,0,5000,1,1000,200,10,0,1,1,4
32191,3219,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,2340,2,2002,1,4,70,2340,2,220,100,1000,2,-5,100,0,0,1,1,4
32211,3221,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,0,0156,2,2002,1,5,-5,0156,2,0,0,3000,1,8000,200,-4,-4,1,2,4
32221,3222,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,0932,1,2002,1,1,80,1032,1,260,60,-2,1,-3,180,18,0,1,1,4
32231,3223,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1470,2,2002,2,-5,-5,-5,2,300,0,5000,1,3000,300,30,0,1,1,3
32241,3224,2,3001,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,1113,2,2002,1,3,150,0156,2,300,100,3000,2,-5,200,0,0,1,1,2
32251,3225,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,0142,2,2002,2,-5,-5,-5,2,300,12,10000,1,2000,300,-4,-4,1,4,2
32261,3226,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,170,1470,1,2002,2,-5,-5,-5,2,170,30,5000,2,-5,100,15,0,1,1,3
32271,3227,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1552,2,-4,-5,-5,-5,-5,-5,100,0,2000,2,-5,100,0,0,1,2,3
32291,3229,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0931,1,2002,1,1,50,1032,1,250,0,18000,1,4000,250,0,0,1,1,3
32301,3230,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,2271,2,2002,2,-5,-5,-5,2,150,0,3000,1,4000,80,-4,-4,1,2,3
32311,3231,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0220,1,2002,2,-5,-5,-5,2,300,150,30000,2,-5,150,80,50,1,1,1
32321,3232,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1432,2,2002,2,-5,-5,-5,2,200,0,28000,2,-5,100,0,0,1,1,1
32331,3233,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1113,2,2002,1,2,60,1330,2,110,0,0,2,-5,80,-4,-4,1,3,3
32341,3234,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0142,-2,2002,2,-5,-5,-5,1,300,0,-2,2,-5,300,0,0,1,3,3
32351,3235,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,2320,2,2002,2,-5,-5,-5,2,150,0,3000,2,-5,150,0,0,1,1,4
32361,3236,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,1840,1,2002,1,4,150,0142,1,320,150,-3,2,-5,180,70,40,1,1,1
32371,3237,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,500,0930,2,2002,2,-5,-5,-5,2,500,40,3500,1,1000,200,0,0,1,1,3
32381,3238,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,1460,2,2002,1,5,-5,0232,2,250,70,18000,1,3000,200,30,30,1,1,1
32391,3239,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,2271,1,2002,1,1,70,1841,2,160,40,5000,1,550,130,10,0,1,1,2
32401,3240,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,2,2002,2,-5,-5,-5,2,300,-2,-2,2,-5,-2,0,0,1,1,3
32411,3241,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,2271,1,2002,2,-5,-5,-5,1,200,20,10000,2,-5,180,50,20,1,1,3
32421,3242,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0220,2,2002,1,2,50,1330,2,300,50,15000,1,10000,150,-4,-4,1,1,3
32431,3243,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,2321,2,2002,1,5,-5,2321,2,50,0,3000,1,2000,50,0,0,1,1,4
32441,3244,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,1332,2,100,0,0,2,-5,100,0,0,1,3,3
32451,3245,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0142,2,2002,1,2,80,1041,2,270,30,9000,2,-5,120,20,20,1,1,2
32461,3246,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0142,2,2002,2,-5,-5,-5,2,400,200,3000,1,2500,350,-4,-4,1,1,4
32471,3247,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,80,1332,2,80,0,4000,1,200,150,0,0,2,1,2
32481,3248,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1020,1,2002,2,-5,-5,-5,2,200,0,-2,2,-5,200,0,0,1,2,4
32501,3250,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,100,0228,2,100,0,-2,2,-5,80,-4,-4,1,2,1
32511,3251,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,100,0,5000,1,3000,70,0,0,2,1,3
32531,3253,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1920,1,2002,1,2,100,1032,1,300,40,30000,2,-5,250,20,0,1,1,3
32541,3254,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1031,2,2002,2,-5,-5,-5,2,100,0,25000,1,8000,100,0,0,1,1,1
32551,3255,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0142,1,2002,2,-5,-5,-5,2,150,40,1000,2,-5,120,0,0,2,2,3
32561,3256,2,1002,2,-5,-5,-5,-5,-5,-5,1001,1,4,50,1031,2,1002,1,5,-5,1121,2,50,0,0,2,-5,50,0,0,2,3,3
32571,3257,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1031,1,2002,1,5,-5,1031,2,100,0,60000,1,25000,100,40,40,1,1,1
32581,3258,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,80,1490,2,2002,1,1,120,1841,2,200,0,1500,1,-2,200,-4,-4,1,1,2
32591,3259,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,130,0934,1,2002,2,-5,-5,-5,2,130,0,4000,1,3000,130,30,10,2,1,3
32601,3260,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,200,0,200,2,-5,200,0,0,1,3,3
32611,3261,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,150,0332,2,150,0,2000,1,5000,200,0,0,1,1,3
32621,3262,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,90,2321,1,2002,1,5,-5,2321,1,90,4,5000,1,700,85,0,0,1,1,4
32631,3263,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,5,-5,1031,2,200,-2,5000,1,3000,300,10,0,1,1,4
32641,3264,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,1610,2,2002,2,-5,-5,-5,2,400,150,80000,2,-5,250,0,0,1,1,1
32651,3265,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,100,1031,1,2002,2,-5,-5,-5,2,100,0,-3,1,10000,200,0,0,1,2,2
32661,3266,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0156,2,2002,1,2,80,1032,2,280,40,-3,1,-3,100,0,0,2,2,1
32671,3267,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,1031,2,2002,1,1,80,1583,2,80,0,-3,2,-5,80,30,0,1,1,3
32681,3268,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,30,1330,2,50,0,0,1,3000,50,0,0,1,3,4
32691,3269,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0156,2,2002,1,5,-5,9999,2,400,100,-2,2,-5,250,-4,-4,1,1,1
32701,3270,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,50,2322,1,50,4,2000,1,10000,50,0,0,1,1,4
32711,3271,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,700,0930,1,2002,2,-5,-5,-5,2,700,150,4500,2,-5,125,0,0,1,1,3
32721,3272,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0142,2,2002,2,-5,-5,-5,2,150,0,30000,1,7000,150,30,30,2,1,1
32741,3274,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2323,2,2002,1,5,-5,2323,2,100,0,3000,2,-5,100,20,20,1,2,2
32751,3275,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,1500,1,3000,100,0,0,1,3,1
32761,3276,2,2001,1,2,2,-5,4,-5,-5,2001,1,2,60,1469,2,-4,-5,-5,-5,-5,-5,60,0,0,1,5000,60,0,0,1,3,2
32771,3277,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,70,1841,2,150,0,4000,1,1000,70,17,17,2,2,1
32781,3278,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0220,1,2002,2,-5,-5,-5,2,300,30,10000,1,2000,270,-4,-4,1,1,4
32791,3279,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,2320,2,2002,1,5,-5,2320,2,70,0,0,1,5000,40,-4,-4,2,3,4
32801,3280,2,3001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0142,2,-4,-5,-5,-5,-5,-5,200,0,0,1,1000,200,-4,-4,1,3,1
32811,3281,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,4,100,0154,2,400,0,500,1,-3,100,0,0,1,3,3
32831,3283,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,2321,2,2002,1,1,80,1583,2,330,50,10000,2,-5,200,0,0,1,1,4
32851,3285,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,1240,1,2002,1,5,-5,1240,2,250,0,5000,1,4000,200,0,0,1,1,3
32861,3286,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1640,2,2002,2,-5,-5,-5,2,150,0,5000,2,-5,150,0,0,2,1,3
32871,3287,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,400,30,10000,2,-5,60,20,20,2,1,3
32881,3288,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,1031,-2,2002,1,4,-2,0156,2,-2,50,23000,1,30000,200,-4,0,1,1,2
32891,3289,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,80,1490,2,2002,1,2,70,1311,2,150,-2,0,1,3000,150,-4,-4,1,3,4
32901,3290,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,30,2322,2,2002,1,5,-5,2322,2,50,0,-2,1,1000,50,0,0,1,1,4
32921,3292,2,1002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,1,2002,2,-5,-5,-5,2,150,0,-3,1,3000,150,40,0,1,4,1
32931,3293,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,2320,1,2002,1,4,0,2321,1,200,0,5000,1,2000,100,0,0,1,1,4
32941,3294,2,3001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,70,0,0,2,-5,70,0,0,1,4,3
32951,3295,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,120,0228,-2,2002,1,2,90,1032,1,200,0,2000,1,-3,200,0,0,1,2,2
32981,3298,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,2322,2,2002,1,5,-5,2321,2,300,0,13000,1,5500,300,25,20,1,1,4
32991,3299,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,130,0932,1,2002,1,1,80,0932,2,210,0,-2,1,3000,200,0,0,1,1,3
33001,3300,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0142,2,2002,1,1,80,2271,2,330,0,10000,1,13000,200,0,0,1,1,3
33011,3301,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,70,2320,2,2002,2,-5,-5,-5,2,70,0,1000,1,3000,70,0,0,1,1,4
33021,3302,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,400,0142,2,2002,1,1,80,0332,1,480,-2,8000,1,3000,300,100,100,1,1,1
33051,3305,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,2321,1,2002,1,5,-5,2321,1,150,30,5000,2,-5,120,0,0,1,1,4
33061,3306,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,40,2320,1,2002,1,2,80,2129,2,120,30,2000,1,5000,90,-4,-4,1,1,3
33071,3307,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0870,2,2002,2,-5,-5,-5,2,400,0,15000,2,-5,300,-4,-4,1,1,2
33081,3308,2,3001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2321,2,2002,1,4,0,2321,2,100,10,2000,1,1500,50,0,0,1,1,4
33091,3309,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1670,2,2002,2,-5,-5,-5,2,130,0,1500,2,-5,130,-4,0,1,3,2
33101,3310,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,0151,2,2002,1,2,100,1310,1,200,0,4000,1,-3,100,0,0,1,2,2
33111,3311,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,0,0141,2,2002,1,2,30,1330,2,120,80,1000,2,-5,35,0,0,1,3,2
33121,3312,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1490,1,2002,1,1,60,1970,1,260,50,20000,2,-5,210,10,0,1,1,3
33131,3313,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,2269,2,2002,2,-5,-5,-5,2,200,0,10000,2,-5,200,0,0,1,1,3
33141,3314,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,90,1250,2,90,0,5000,2,-5,90,0,0,1,1,3
33151,3315,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,50,0,200,2,-5,50,0,0,2,1,4
33161,3316,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,60,1490,2,-4,-5,-5,-5,-5,-5,60,0,3500,2,-5,60,0,0,1,1,3
33171,3317,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,140,0220,2,2002,2,-5,-5,-5,2,140,0,4000,1,-2,80,0,0,1,1,3
33181,3318,2,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,40,0,-2,2,-5,40,10,0,2,1,4
33191,3319,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,2321,1,2002,1,5,-5,2321,1,250,7,5000,1,5000,240,40,0,1,1,4
33201,3320,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,120,0460,2,-4,-5,-5,-5,-5,-5,120,0,0,2,-5,120,-4,-4,1,4,2
33211,3321,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2321,1,2002,1,5,-5,2321,1,100,4,-3,1,3000,90,20,0,1,1,4
33221,3322,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0142,1,2002,1,2,100,0220,2,350,80,19000,2,-5,230,50,50,1,1,3
33241,3324,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0121,2,2002,1,2,100,1133,1,450,100,6000,2,-5,350,45,0,1,1,2
33251,3325,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1460,2,2002,2,-5,-5,-5,2,250,100,5000,1,1000,150,0,0,1,1,2
33261,3326,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1723,2,-4,-5,-5,-5,-5,-5,200,0,3000,2,-5,150,-4,-4,1,2,2
33271,3327,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2321,1,2002,1,2,50,2127,2,150,0,-2,1,7500,150,0,0,1,1,4
33281,3328,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0220,2,2002,2,-5,-5,-5,2,250,30,-3,2,-5,200,100,-4,1,1,2
33291,3329,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0959,2,2002,2,-5,-5,-5,2,150,80,6000,2,-5,30,0,0,1,2,3
33301,3330,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,0931,1,2002,1,2,80,0739,1,180,0,-3,2,-5,180,0,0,1,2,3
33311,3331,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,0932,2,2002,2,-5,-5,-5,2,100,0,15000,1,15000,100,-4,-4,1,1,2
33331,3333,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-3,0156,1,2002,1,5,-5,1045,2,-3,-3,-3,2,-5,250,30,30,1,1,3
33341,3334,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,-3,2,2002,2,-5,-5,-5,2,200,0,-2,-3,-5,200,0,0,1,1,2
33351,3335,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,60,2321,2,2002,1,5,-5,2321,2,60,10,500,1,4000,50,0,0,1,1,4
33361,3336,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,50,0141,2,2002,2,-5,-5,-5,2,50,0,-3,1,20000,50,-2,0,1,1,3
33371,3337,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,5,-5,1031,2,200,0,-3,-3,-5,200,0,0,1,1,3
33381,3338,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,70,1650,2,2002,2,-5,-5,-5,2,70,0,-3,2,-5,70,0,0,1,3,3
33391,3339,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,64,9999,1,2002,1,4,60,0156,2,124,20,-6,1,2000,100,0,0,1,4,3
33401,3340,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0932,1,2002,1,4,200,2122,2,400,150,7000,2,-5,150,0,0,1,1,1
33411,3341,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,50,2320,2,50,0,1000,1,5000,50,0,0,1,1,4
33421,3342,2,1004,1,3,3,1,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,100,1841,2,100,0,0,2,-5,100,0,0,2,4,2
33431,3343,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0141,2,2002,1,1,100,1311,2,250,0,-3,-3,-5,250,-4,-4,1,1,3
33441,3344,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,1,2002,2,-5,-5,-5,2,400,50,-2,-3,-5,200,0,0,1,1,3
33451,3345,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,1,2002,2,-5,-5,-5,2,300,50,-3,2,-5,200,0,0,1,1,3
33461,3346,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2321,2,2002,1,4,0,2321,2,100,0,5000,1,4000,75,0,0,1,1,4
33471,3347,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0821,2,2002,2,-5,-5,-5,2,250,30,-3,2,-5,220,0,0,1,1,1
33481,3348,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,2,2002,2,-5,-5,-5,2,500,50,5000,2,-5,150,0,0,1,1,2
