BYS02001,BYS02002,BYS02005,BYS02006,BYS02007,BYS02008,BYS02009,BYS02010,BYS02011,BYS03002,BYS03003,BYS03004,BYS04001,BYS04002,BYS04003,BYS04004,BYS04005,BYS04006,BYS07015,BYS07016,BYS07017,BYS07018,BYS07019,BYS07020,BYS07021,BYS07028,BYS08008,BYS10004,BYS11007,BYS11008,BYS11009,BYS11010,BYS11011,BYS11012,BYS11013,BYS11014,BYS11015,BYS11016,BYS12025,BYS20022,BYS22004,BYS22005,BYS22007,BYS22008,BYS22009,BYS22016,BYS23001,BYS24003,BYS24004,BYS26008,BYS32001,BYS32002,BYS32003,BYS32004,BYS32005,BYS32006,BYS32007,BYS32008,BYS32009,BYS32010,BYSID
4,4,2,4,3,4,3,3,2,2,1,2,3,4,4,4,4,4,5,4,5,2,5,3,5,4,13,3,4,3,4,4,3,3,3,3,3,3,4,11,4,4,4,4,4,4,1,153,49,1,1,1,2,1,2,2,2,3,4,4,1951
3,1,2,3,2,3,4,4,2,2,2,2,3,2,4,4,3,5,4,5,5,5,5,1,5,3,2,2,4,3,3,4,1,1,5,4,4,4,4,11,3,3,4,5,4,4,1,153,37,1,1,1,2,3,4,3,4,3,5,5,1952
4,3,4,3,4,3,4,3,3,1,1,1,5,3,4,4,3,3,4,5,3,5,5,5,5,3,5,2,4,4,5,5,5,4,4,3,5,3,4,2,3,4,3,4,3,3,3,164,52,2,1,1,2,4,3,3,4,4,4,4,1954
4,4,4,3,2,4,4,2,3,1,1,1,4,4,4,3,3,4,3,5,3,3,5,4,4,3,2,4,3,2,4,3,3,3,4,3,3,4,4,7,3,2,2,4,4,4,3,155,51,2,1,1,2,2,2,2,3,3,4,5,1955
1,2,2,3,1,4,3,3,2,1,2,2,3,3,2,4,2,3,3,5,3,3,4,4,3,3,1,3,2,4,4,2,1,4,4,4,2,2,4,2,2,3,2,3,3,3,1,162,46,3,1,1,1,3,3,3,3,3,3,3,1957
5,3,3,2,3,2,3,2,2,1,1,1,3,4,3,2,2,5,4,3,3,3,2,1,4,1,12,1,2,2,2,2,5,4,3,3,5,5,4,11,5,3,2,5,4,3,1,162,56,2,1,1,2,3,4,4,4,2,4,4,1958
4,4,3,3,3,4,3,4,2,1,1,1,3,3,3,4,3,4,4,3,5,4,3,2,3,5,8,2,5,3,5,4,5,2,5,5,4,4,3,1,4,3,3,4,4,4,1,170,54,3,1,1,2,3,4,4,4,3,4,4,1960
4,2,3,3,2,3,3,2,3,1,1,2,3,4,3,4,3,3,2,2,2,2,2,3,4,1,2,1,3,2,3,2,4,2,5,2,2,3,3,11,3,3,2,3,3,3,1,160,70,3,1,1,2,4,3,3,4,1,5,5,1961
3,3,3,2,3,3,2,3,3,1,1,1,3,2,2,3,3,4,5,5,5,4,4,1,5,4,1,1,3,2,3,2,3,2,3,2,4,3,4,2,2,2,2,4,3,3,2,153,36,2,1,1,2,3,3,3,3,3,4,4,1964
4,3,2,3,2,4,4,3,2,2,2,2,4,2,2,4,3,4,3,4,3,4,4,2,3,3,2,3,1,3,5,4,3,3,1,1,1,1,3,1,2,2,3,4,3,2,4,152,49,2,1,1,2,3,3,3,3,3,3,3,1966
2,2,2,4,2,2,2,2,3,2,1,2,2,2,1,2,3,3,4,3,3,3,3,2,5,3,1,1,3,2,2,2,3,2,2,2,2,2,3,11,2,1,3,3,3,2,1,165,68,3,2,1,2,2,3,2,2,4,3,4,1968
4,5,3,4,3,2,2,5,5,2,1,1,1,1,1,2,3,4,5,5,4,5,2,2,2,1,6,2,3,2,5,4,4,3,2,2,4,1,1,11,1,3,3,3,4,5,3,169,84,1,1,1,2,3,2,2,4,3,3,4,1976
4,3,3,2,3,4,4,2,3,1,2,1,4,4,4,3,3,5,5,5,5,4,2,2,5,3,13,4,3,3,5,5,2,2,2,3,5,4,5,1,3,3,4,4,4,3,1,164,56,1,1,1,2,5,4,4,5,5,5,5,1977
3,4,3,3,2,3,4,4,3,1,1,1,2,3,3,5,3,3,4,4,4,5,5,1,5,3,2,1,3,3,4,2,4,3,5,4,4,4,4,6,3,3,4,3,4,3,2,165,50,2,1,2,2,2,4,3,4,3,4,4,1983
3,3,3,3,1,3,3,1,4,2,1,2,3,3,3,3,3,3,3,5,3,3,4,4,3,3,8,2,2,2,2,2,2,2,1,2,4,4,4,2,3,2,3,4,3,3,3,172,52,2,2,1,2,3,3,3,3,3,4,3,1985
4,4,3,3,3,3,4,4,4,2,1,2,3,3,4,2,3,4,5,5,5,5,5,4,5,5,4,3,4,3,3,3,2,4,2,2,2,2,2,7,2,1,3,4,4,4,1,158,49,2,1,1,2,4,2,2,4,3,4,5,1987
4,3,2,5,3,4,3,2,3,2,1,1,2,5,3,4,2,5,5,2,4,5,3,2,3,4,8,3,2,3,3,3,4,4,4,3,4,3,4,7,4,4,4,4,2,3,1,153,45,2,1,1,2,2,4,3,4,3,4,3,1993
3,3,3,2,4,2,5,4,3,1,1,1,5,4,3,4,4,4,4,4,4,4,4,3,3,4,1,2,2,2,3,3,5,3,2,2,5,3,4,11,3,4,3,3,3,3,1,167,57,3,2,1,2,5,4,4,5,4,4,5,1994
4,4,3,3,2,3,4,1,2,2,2,2,4,3,3,3,3,4,5,5,3,4,4,1,4,3,2,3,3,4,4,4,2,2,2,3,4,3,4,4,3,3,3,3,3,3,1,169,50,2,1,1,2,4,3,3,4,4,4,5,1996
4,4,2,4,3,3,4,3,3,1,1,1,2,1,1,2,2,4,3,5,4,3,3,3,3,1,3,3,2,2,4,2,3,3,1,1,1,1,4,4,1,1,2,3,3,2,3,181,58,2,1,1,2,5,4,5,5,4,5,5,1997
3,4,3,2,4,4,3,3,4,1,1,1,2,3,3,4,3,5,5,5,3,5,3,4,4,4,2,1,4,3,3,3,5,4,4,2,5,5,3,11,4,3,3,5,4,2,1,170,70,2,1,1,2,2,2,2,3,2,3,3,1999
4,4,3,2,3,3,3,2,4,1,1,1,4,4,4,4,3,4,4,4,4,4,3,3,4,4,2,3,3,3,5,4,4,4,4,4,5,5,4,3,3,3,3,5,4,4,1,178,90,1,1,1,2,3,4,3,4,4,4,4,2002
3,3,2,4,3,3,4,4,2,2,2,2,3,3,3,4,3,3,4,5,4,5,3,3,5,3,13,1,2,2,2,2,2,2,2,2,3,3,1,6,3,2,3,4,3,1,1,177,91,3,1,1,2,2,2,2,3,3,3,2,2007
4,3,3,3,3,3,4,3,2,1,1,1,4,3,4,4,4,4,3,4,3,4,3,3,4,5,2,2,3,3,3,2,3,3,3,3,3,3,4,11,3,3,3,4,3,3,2,148,40,1,1,1,2,2,2,2,3,3,3,4,2008
3,3,3,4,2,1,2,2,3,1,1,1,3,2,3,3,2,3,3,5,3,2,1,4,3,2,13,5,3,3,5,5,3,2,4,4,1,1,3,2,2,3,3,3,3,4,1,162,55,2,1,1,2,5,2,2,4,3,4,4,2010
3,3,3,4,2,2,2,2,3,2,2,1,2,2,2,4,3,3,4,4,3,4,3,2,4,5,4,2,3,2,4,3,3,3,2,3,3,2,3,1,2,2,3,3,3,2,1,161,46,2,1,1,2,3,3,3,3,3,3,4,2012
3,2,2,4,3,4,4,3,3,1,1,1,5,4,4,5,4,5,4,4,4,4,4,4,4,3,2,3,5,5,2,3,5,5,5,5,3,3,4,11,4,3,3,4,3,3,3,157,50,3,1,1,2,4,3,3,5,4,4,5,2013
3,1,1,3,1,1,1,1,1,1,2,2,3,5,3,3,3,4,5,4,4,5,5,1,4,4,2,2,1,1,1,1,3,3,1,1,3,3,4,9,3,3,3,4,3,4,2,163,54,4,1,1,2,3,2,2,3,3,3,3,2017
4,3,4,3,3,3,2,3,3,2,2,1,3,4,3,4,3,4,4,4,4,4,4,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,4,11,4,3,3,4,4,3,1,170,62,3,1,1,2,3,3,3,3,3,4,4,2018
4,3,2,5,3,2,3,1,2,2,1,1,3,3,3,3,3,4,-5,-5,-5,-5,-5,-5,-5,3,14,1,3,2,3,2,3,3,3,2,3,5,3,5,2,3,3,4,3,2,1,160,50,3,1,1,2,2,4,4,3,4,4,4,2019
4,4,3,4,3,4,3,4,3,2,1,1,3,3,3,4,3,4,5,5,5,5,4,3,5,4,12,1,4,3,4,3,4,3,4,3,4,3,4,11,3,3,3,4,4,3,1,163,57,3,1,1,2,3,4,3,3,3,4,4,2021
4,3,2,3,4,2,4,4,3,2,1,2,-2,3,3,4,3,4,3,4,4,3,3,3,4,2,8,2,3,2,2,2,2,1,1,1,3,2,3,2,3,2,1,3,4,3,1,172,58,1,2,1,2,3,3,3,3,3,3,4,2022
3,3,2,3,4,3,3,2,4,2,2,2,4,3,3,4,3,4,3,4,3,3,3,3,3,2,2,1,3,3,3,3,2,2,4,4,3,3,2,2,2,2,3,3,3,3,1,174,74,1,1,1,2,1,2,2,2,1,2,2,2024
3,2,3,2,2,3,4,4,2,1,1,1,2,4,3,2,3,4,3,5,4,5,4,4,4,2,2,2,2,2,4,3,3,3,2,1,4,4,3,2,4,3,3,2,3,2,1,160,48,2,2,1,2,4,2,2,3,3,3,3,2025
5,4,4,5,4,5,5,3,4,2,1,2,2,3,4,3,5,4,4,4,3,5,4,2,4,3,2,2,3,2,3,2,2,2,4,3,5,5,2,4,4,4,3,5,4,4,4,162,54,3,1,1,2,3,3,2,3,1,4,4,2030
4,5,2,3,3,2,4,2,2,1,1,2,4,4,4,4,4,4,5,5,5,5,5,1,5,2,13,2,5,4,5,4,3,3,3,3,3,1,4,2,3,2,3,3,5,5,3,166,56,2,1,1,2,5,3,3,4,4,3,4,2031
3,3,2,2,3,3,3,2,3,1,1,2,2,2,3,5,3,5,5,5,5,5,5,1,5,4,2,1,3,3,2,2,4,2,2,3,5,4,3,3,2,3,3,5,3,4,1,161,44,2,3,1,2,2,3,2,4,3,4,3,2033
4,3,4,4,3,4,4,4,3,1,1,1,4,3,3,5,4,4,4,4,4,4,3,3,4,5,2,2,4,3,3,2,5,4,5,3,5,4,4,1,3,3,4,4,4,4,3,171,59,1,1,1,2,2,3,2,3,4,3,4,2037
5,4,4,5,3,4,5,4,4,1,1,1,4,3,3,3,3,5,5,4,3,4,5,1,4,3,3,1,5,3,3,3,1,1,3,3,3,3,3,11,1,3,3,5,4,4,3,153,59,1,1,1,2,3,2,2,3,2,3,3,2038
4,3,3,3,4,3,2,4,3,1,2,1,3,3,3,4,3,3,3,2,3,4,4,2,3,1,3,1,3,3,3,3,4,3,4,4,4,3,4,2,3,2,3,4,4,3,3,158,53,1,1,1,2,3,3,3,3,3,4,4,2040
4,3,3,4,4,3,1,4,5,2,2,2,5,5,4,4,4,4,3,5,3,4,4,3,3,2,10,1,3,2,4,3,2,1,3,2,5,4,4,2,2,3,3,4,3,3,1,174,51,2,2,1,2,2,3,3,4,3,4,4,2042
3,3,3,4,2,2,2,2,2,1,2,2,4,3,2,3,3,4,1,5,3,3,2,4,3,3,8,1,3,2,4,3,1,1,4,3,3,3,3,11,2,1,3,3,4,2,1,160,52,1,1,1,2,3,4,3,4,3,4,4,2044
3,2,4,3,4,4,4,1,2,2,2,1,1,4,3,4,4,4,4,4,3,3,3,2,3,3,4,2,3,4,1,2,2,2,3,2,3,3,4,11,2,2,2,3,2,2,1,170,58,1,1,1,2,3,2,2,4,3,3,3,2047
4,4,3,4,2,3,3,4,4,2,1,1,3,5,4,4,3,5,3,4,5,5,5,3,4,4,2,2,5,5,1,2,5,4,4,2,5,5,4,1,5,4,3,5,4,4,1,163,54,1,1,1,2,2,4,4,3,4,4,5,2052
5,4,4,3,4,4,4,3,3,1,1,1,3,4,4,4,3,4,4,4,5,5,3,1,4,3,13,1,5,3,3,2,5,3,4,1,5,4,3,11,3,3,3,4,3,3,1,177,57,1,3,2,2,1,3,3,2,3,4,2,2054
4,4,4,3,3,3,4,3,3,2,2,2,4,3,3,4,3,4,5,4,3,4,4,1,4,4,13,2,4,4,5,5,4,4,3,3,4,4,4,1,3,3,3,4,4,3,1,171,70,2,1,1,2,4,3,3,3,3,3,4,2057
3,3,3,3,3,3,2,2,3,2,2,2,4,3,2,3,2,4,4,5,4,4,4,2,4,3,12,4,2,3,4,3,2,4,2,2,3,2,4,2,4,4,3,5,5,4,3,165,49,1,2,1,2,4,4,4,4,3,4,3,2059
4,4,3,2,3,4,3,3,2,1,1,1,3,4,3,4,3,4,4,4,4,5,4,1,4,3,14,2,3,3,2,2,3,3,3,2,4,3,3,1,3,2,3,4,3,3,1,162,53,2,1,1,2,4,3,4,4,3,5,4,2060
4,3,4,3,2,4,4,4,2,1,1,1,3,2,2,4,2,4,4,4,4,4,4,4,4,3,4,1,2,2,2,2,4,4,4,3,5,5,2,2,2,3,3,4,4,4,4,155,47,1,1,1,2,1,1,1,2,3,3,3,2064
3,2,3,4,3,2,2,3,3,1,2,2,2,2,3,3,2,3,2,4,3,2,3,3,3,3,8,1,2,1,1,1,3,1,1,1,3,1,3,2,2,2,2,3,2,2,3,162,83,2,2,2,2,1,1,2,4,1,2,2,2065
3,3,2,3,2,2,2,3,2,2,1,2,3,4,3,4,3,3,3,2,3,2,1,3,3,1,13,1,3,3,4,3,3,3,1,3,1,1,3,3,2,2,2,3,3,3,4,150,42,2,1,1,2,3,3,2,4,2,4,4,2067
4,4,2,4,2,3,5,5,4,1,2,2,4,4,3,5,3,5,4,5,3,3,3,3,4,4,4,1,4,2,3,3,2,2,2,2,5,4,4,1,3,3,3,4,4,3,4,171,57,1,1,1,2,3,4,3,4,4,4,4,2070
4,3,2,2,3,1,2,3,3,1,1,1,3,4,3,3,2,4,5,4,5,5,5,2,5,3,8,2,3,1,5,4,2,2,3,1,5,4,4,3,4,4,3,4,4,3,1,165,54,2,3,1,2,3,4,4,4,3,4,4,2071
3,3,2,2,3,4,4,4,3,1,1,1,3,3,4,4,3,5,5,4,4,5,5,2,3,3,3,2,2,3,3,3,1,1,1,1,2,2,4,7,3,3,3,4,5,3,3,171,68,2,2,1,2,3,2,2,3,3,3,3,2074
3,3,3,4,2,3,2,2,3,2,1,2,2,4,3,4,2,3,3,4,3,2,2,3,3,4,8,1,3,2,3,3,3,3,3,3,3,3,4,11,4,2,2,4,2,2,3,165,60,3,1,1,2,1,2,3,3,3,3,4,2075
4,3,3,3,3,4,4,4,3,1,1,2,3,3,3,3,3,4,4,3,4,4,4,2,3,2,8,1,3,2,2,2,2,2,2,2,4,2,4,2,3,3,3,4,3,3,1,159,53,2,3,1,2,3,2,3,1,2,3,2,2076
3,4,4,4,3,4,5,2,3,2,1,1,4,3,5,4,4,4,4,5,5,5,5,3,4,3,1,4,2,1,4,3,5,4,4,4,4,1,4,2,3,3,3,3,4,2,3,159,60,2,2,1,2,4,4,4,4,3,4,4,2078
3,3,2,3,3,2,3,3,3,1,1,1,2,2,1,1,4,3,3,3,3,3,3,3,1,1,8,1,1,1,3,3,1,1,1,1,1,1,4,3,1,1,1,3,3,3,1,160,48,4,1,1,2,3,2,3,3,3,4,4,2080
4,3,3,4,4,4,4,3,3,1,1,1,3,3,3,5,3,4,5,5,5,4,4,2,4,5,2,2,3,3,2,1,5,3,2,1,2,1,4,3,3,3,3,4,3,2,1,167,57,2,1,1,2,2,4,4,4,3,5,5,2083
3,3,2,4,3,3,4,3,3,1,1,1,3,3,4,3,3,3,4,5,3,5,4,2,3,3,3,2,3,2,2,3,3,2,3,3,5,5,3,1,3,3,3,3,3,3,1,168,53,1,1,1,2,4,3,3,4,3,4,4,2084
4,4,3,3,2,2,3,3,3,2,1,1,3,3,3,3,3,5,4,5,3,5,4,2,4,3,4,1,4,2,4,3,3,2,3,3,5,4,1,3,2,3,3,5,5,1,1,178,66,1,1,1,2,3,2,2,4,2,4,4,2086
3,3,4,2,3,3,4,3,4,1,2,2,2,4,3,4,3,4,4,4,4,4,4,2,3,3,1,2,4,4,4,2,3,2,3,4,4,4,4,7,3,2,2,2,4,3,3,155,41,2,1,1,2,4,2,1,4,3,2,4,2087
3,3,2,4,2,3,4,5,3,2,1,1,3,4,4,4,3,5,5,5,4,5,5,1,5,3,12,1,2,1,3,3,3,2,1,1,5,5,4,1,4,4,3,5,3,3,4,163,54,1,1,1,2,2,3,4,3,3,4,4,2088
3,3,3,3,2,2,3,3,4,2,1,2,3,2,1,3,2,3,4,5,5,3,4,2,4,4,5,1,2,2,3,3,4,3,4,4,4,3,3,2,3,1,2,3,4,2,3,168,53,2,1,1,2,4,2,2,4,4,4,5,2089
4,3,4,4,3,3,4,3,5,2,2,2,4,2,2,4,5,5,5,4,4,4,3,3,4,2,4,1,2,3,3,3,2,3,3,3,4,4,4,3,3,2,3,4,4,3,1,162,50,2,2,1,2,3,3,3,4,3,4,5,2091
3,2,3,3,3,2,1,3,2,2,2,2,2,4,3,4,2,3,3,3,4,3,1,2,3,2,8,2,3,3,3,3,3,2,2,2,3,3,4,2,2,2,3,3,3,2,1,154,54,3,1,1,2,4,4,3,4,4,4,4,2092
4,4,4,3,3,5,4,4,3,1,1,1,4,5,4,4,4,4,4,4,3,3,4,2,3,3,13,1,3,2,4,3,2,2,3,3,5,5,4,1,3,4,3,4,4,3,1,165,80,4,1,1,2,1,5,4,4,3,5,3,2093
4,4,3,4,2,2,4,3,2,1,1,1,4,3,3,4,4,4,4,5,4,3,3,2,5,2,13,2,4,4,4,4,2,2,3,3,5,5,2,2,3,3,3,4,4,4,1,160,50,3,1,1,2,4,2,4,5,1,4,5,2094
3,2,2,3,2,3,4,2,2,2,1,1,3,3,3,4,3,5,5,4,5,4,3,1,5,2,2,1,4,2,2,2,2,2,3,4,4,4,2,1,3,3,3,5,3,2,4,165,40,2,1,1,2,2,2,3,3,3,4,3,2097
4,4,3,4,3,2,3,4,2,1,2,2,5,5,3,5,4,5,5,5,5,5,4,1,5,4,2,2,5,5,5,5,3,3,1,1,3,4,5,6,3,3,4,5,5,4,3,160,65,1,1,1,2,5,3,4,5,4,4,5,2098
2,3,2,4,3,2,2,3,3,2,1,1,2,1,1,2,3,3,4,4,4,4,3,2,3,3,12,2,5,3,3,3,2,2,1,3,2,1,2,7,1,1,3,3,4,3,1,160,50,1,1,1,2,4,3,3,4,3,4,4,2099
4,5,2,2,5,5,5,3,5,1,1,1,3,4,5,3,4,5,2,5,3,3,2,2,4,4,2,1,3,1,3,1,1,1,2,2,5,4,3,2,2,3,3,4,4,2,3,180,80,2,2,1,2,3,3,3,3,3,3,3,2100
5,4,4,4,3,3,5,4,4,1,1,1,3,4,4,5,3,4,4,5,5,4,4,2,5,4,2,6,2,2,5,5,5,4,5,3,5,4,4,7,4,4,3,4,4,3,3,160,76,4,1,1,2,3,3,3,4,3,3,4,2101
4,4,3,2,3,3,3,3,3,2,1,1,3,2,2,3,2,3,4,5,4,4,4,3,3,4,4,2,4,4,3,5,3,4,5,3,4,2,4,2,2,2,3,3,3,4,4,157,58,2,1,1,2,4,3,3,4,3,4,4,2108
3,3,1,2,3,2,4,2,1,2,1,2,1,2,1,3,2,3,4,4,4,5,4,2,4,3,2,2,3,3,4,4,3,3,2,2,3,3,4,1,3,3,3,4,4,2,1,167,56,3,2,1,2,5,3,3,3,3,3,3,2109
3,3,2,5,4,3,2,3,3,2,1,2,3,1,3,5,3,3,5,4,3,5,5,2,4,3,13,4,5,4,3,3,1,1,3,3,4,3,4,7,1,3,2,3,3,3,1,153,48,2,1,1,2,4,3,2,4,3,3,3,2110
3,3,3,2,4,3,4,4,2,2,1,1,3,3,4,4,3,4,4,4,4,4,4,2,4,4,8,1,3,2,2,2,3,3,4,3,4,4,4,7,3,4,3,4,4,2,3,158,45,2,1,1,2,2,3,2,3,3,3,3,2117
5,3,3,2,3,2,4,2,3,1,1,1,4,3,2,4,3,5,4,4,4,4,5,3,4,3,13,4,3,3,4,4,2,2,2,2,3,3,4,2,3,3,3,5,4,2,3,163,60,1,1,1,2,2,3,3,3,3,3,3,2118
4,4,3,3,3,4,4,5,4,2,1,2,3,3,3,3,3,4,4,5,4,4,5,2,5,2,13,5,2,2,5,4,3,3,4,4,3,2,2,1,1,1,3,3,3,2,1,156,48,4,1,1,2,2,2,3,4,3,3,4,2119
4,4,4,4,2,3,3,2,2,1,2,1,3,5,2,4,4,5,1,1,2,1,5,1,5,3,4,1,2,1,2,1,4,3,4,3,5,5,3,1,4,3,3,5,2,2,2,171,64,4,1,1,2,1,4,2,2,3,3,2,2121
2,3,2,5,3,5,4,2,2,1,1,2,3,2,2,2,3,4,5,3,4,4,4,1,5,3,6,1,1,1,4,4,5,5,5,4,5,5,5,4,5,4,3,3,3,4,3,163,47,2,2,1,2,2,4,2,4,3,4,3,2122
3,4,2,3,3,1,3,3,4,1,1,2,4,2,3,5,3,3,3,5,4,5,3,2,4,4,3,6,4,5,5,5,5,5,4,4,1,1,4,11,2,3,3,3,3,4,4,174,56,2,1,1,2,5,5,4,5,3,4,5,2125
3,4,3,4,3,3,4,4,3,1,1,1,4,4,4,3,4,4,4,4,3,5,4,3,4,3,1,4,3,3,4,3,4,3,3,3,4,4,3,2,4,3,3,4,3,3,2,178,50,2,1,1,2,2,3,3,4,3,4,5,2126
4,3,4,3,3,3,4,4,3,1,1,1,3,3,4,4,2,4,3,4,4,4,4,2,5,2,13,1,4,2,3,2,4,2,4,3,5,4,3,9,3,3,3,4,4,4,3,175,86,1,1,1,2,2,3,4,4,3,4,4,2128
3,3,3,3,3,3,3,3,2,2,1,2,3,3,3,3,4,4,3,4,4,5,4,1,5,1,13,3,5,3,2,2,1,3,1,3,4,4,4,1,3,3,3,4,1,2,3,164,57,4,1,1,2,3,4,4,4,1,4,4,2129
4,4,3,5,4,4,2,3,4,1,1,1,4,2,2,4,3,4,5,4,4,5,5,1,4,3,4,3,5,4,3,2,4,4,4,3,4,3,4,11,5,4,2,5,4,3,4,166,62,1,1,1,2,4,3,4,4,3,5,5,2130
4,3,2,3,2,2,3,3,3,2,1,2,4,3,4,5,3,4,5,2,3,5,5,1,5,4,8,1,5,2,2,2,4,2,3,3,5,3,3,11,3,2,3,4,3,4,3,157,58,2,1,1,2,4,4,4,3,4,5,5,2133
3,3,3,3,3,3,4,3,3,2,1,2,4,3,3,4,3,4,3,4,4,4,4,3,3,2,2,1,2,2,4,4,3,3,2,2,3,2,1,11,2,2,3,3,3,2,1,160,57,2,1,1,2,3,3,3,4,3,4,3,2134
3,3,3,2,4,3,4,4,4,1,1,1,3,3,1,2,2,4,4,4,2,3,5,3,3,3,4,1,3,3,4,4,1,1,1,1,2,2,4,2,3,1,2,4,3,2,1,174,81,2,1,1,2,4,2,2,4,3,5,4,2135
3,3,2,3,2,2,3,2,4,2,1,2,3,4,3,4,3,4,4,5,4,5,5,1,4,3,2,1,2,2,1,1,4,4,3,4,3,3,5,2,4,3,3,4,3,2,1,167,55,2,1,1,2,3,3,4,4,3,4,4,2136
5,2,3,4,3,3,2,2,4,1,1,2,3,2,2,1,3,3,4,5,4,5,5,2,4,3,2,1,2,2,1,2,1,1,5,4,5,3,5,2,2,2,3,3,2,2,4,164,45,4,1,1,2,3,2,2,2,3,4,5,2137
3,2,4,3,3,4,3,4,3,2,1,1,3,5,4,3,2,4,5,5,4,5,4,3,4,4,1,1,3,2,2,1,1,3,3,2,4,5,2,3,2,4,2,4,3,4,1,176,63,1,2,1,2,2,2,2,2,2,3,2,2139
3,3,3,1,3,3,2,4,4,1,1,1,1,1,2,1,2,3,3,4,5,4,4,3,2,3,13,2,2,1,2,2,5,4,2,4,4,5,4,10,5,4,2,3,2,5,2,158,48,4,1,1,2,2,3,2,3,1,3,4,2140
3,3,3,3,4,4,3,3,3,1,1,1,3,4,3,4,3,3,4,4,4,5,4,3,4,3,8,3,3,3,3,5,3,4,3,4,3,3,3,2,4,4,3,3,4,4,3,160,43,2,3,1,2,2,3,2,4,3,4,3,2144
3,2,2,4,3,2,4,4,3,2,2,2,2,3,2,2,3,3,4,4,4,4,3,2,4,2,1,1,2,2,2,1,2,2,4,2,3,2,3,2,2,2,3,3,3,2,1,162,58,2,1,1,2,2,2,2,3,4,4,3,2145
4,4,4,5,4,4,5,3,3,1,1,1,5,5,4,5,4,4,5,5,5,5,5,2,4,3,5,3,4,2,5,4,4,4,3,3,5,5,4,5,4,4,4,4,2,3,1,158,60,3,1,1,2,5,3,3,4,4,3,3,2146
3,2,3,3,2,2,4,3,2,2,2,2,3,2,2,3,3,4,4,4,3,3,3,2,3,4,1,1,2,2,2,2,2,2,2,2,4,3,4,11,2,2,3,3,3,3,1,168,63,2,1,1,2,3,2,2,3,3,3,4,2148
3,3,2,4,3,3,4,3,5,2,2,2,3,4,4,4,3,5,5,4,5,4,3,1,3,2,1,1,1,3,3,3,2,2,5,3,5,4,4,1,2,2,3,5,2,4,1,165,55,1,1,1,1,2,3,2,3,3,3,3,2149
5,4,3,3,5,4,5,5,4,1,1,1,3,5,5,5,4,4,2,5,4,3,4,3,4,2,4,2,4,4,5,4,1,2,5,4,3,3,5,7,4,4,2,4,4,4,1,164,71,4,1,1,2,4,4,4,4,3,4,4,2153
3,3,2,3,3,2,4,2,3,1,1,2,3,4,3,3,3,4,4,3,5,5,4,2,3,2,2,3,5,3,4,2,2,2,3,2,4,4,3,11,2,2,3,3,4,2,3,177,68,3,2,1,2,1,4,3,3,3,4,4,2154
3,3,3,3,3,4,2,4,2,2,2,2,3,1,1,3,1,3,4,4,4,4,3,2,4,2,13,1,3,3,5,5,1,1,2,2,4,4,4,4,1,1,1,3,4,2,1,168,50,1,2,1,2,3,2,2,3,3,3,4,2156
4,3,3,3,4,2,3,4,3,2,1,2,4,2,3,5,2,3,4,4,4,5,4,3,3,3,2,2,3,3,4,3,3,2,3,3,3,2,4,2,2,3,2,3,4,3,1,164,43,3,1,1,2,5,4,3,4,4,4,5,2157
3,3,3,2,3,3,3,3,3,1,1,1,3,2,2,4,2,3,3,3,3,3,3,2,4,3,1,1,2,2,2,2,5,4,2,2,2,2,4,2,2,2,3,3,3,3,1,159,46,2,2,1,2,3,2,2,3,3,3,3,2158
3,3,3,5,4,4,4,3,3,1,1,1,1,4,4,2,2,4,3,5,3,4,4,3,5,3,1,1,2,1,3,2,5,3,2,1,5,3,3,2,3,3,2,4,4,2,3,167,63,2,1,1,2,2,3,3,2,3,3,4,2159
2,3,3,3,4,4,4,5,5,1,1,1,4,4,3,4,4,4,5,5,5,5,4,4,5,3,6,2,5,2,2,2,5,5,3,4,5,5,4,1,4,4,3,4,4,3,4,176,86,2,1,1,2,4,5,5,4,4,5,4,2162
3,2,3,4,3,3,4,4,4,1,1,2,3,1,2,4,3,4,4,5,4,4,2,2,4,1,12,2,3,3,4,4,4,3,5,4,5,4,3,1,2,2,3,4,5,3,1,156,53,4,1,1,2,4,2,3,4,3,4,5,2165
3,3,4,4,3,3,4,4,3,2,1,1,4,3,4,4,3,4,4,2,3,2,4,2,4,2,2,2,3,2,4,2,3,2,4,4,4,4,4,1,3,3,3,4,4,3,1,155,48,1,2,1,2,2,3,2,3,2,3,3,2166
3,3,3,5,4,2,3,2,3,1,1,1,2,3,3,3,2,3,4,4,4,4,4,2,3,5,2,2,4,4,4,4,3,3,2,2,5,5,3,1,3,3,2,3,3,3,1,165,60,2,1,1,2,3,4,3,4,3,4,4,2167
4,4,3,3,3,3,3,3,3,1,1,1,4,4,4,4,3,4,5,5,5,5,5,3,5,4,13,4,5,3,5,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,1,155,42,2,1,1,2,5,3,3,4,3,4,4,2168
3,2,3,4,3,3,3,2,3,1,2,2,3,2,2,3,3,3,3,4,3,4,3,2,3,3,10,1,1,1,4,4,2,2,2,2,2,2,4,1,2,2,3,3,2,3,1,163,49,2,2,1,2,4,3,3,4,3,4,4,2172
