BYSID,J007C
5837,721
5839,872
5839,872
5839,845
5839,845
5839,845
5840,462
5840,252
5841,462
5842,1034
5842,1331
5843,1331
5845,1331
5845,241
5845,1236
5845,1236
5845,1234
5845,1234
5846,1250
5848,252
5853,959
5853,1970
5854,252
5855,952
5855,1920
5855,1043
5855,1032
5856,252
5857,1331
5857,1121
5857,1250
5857,242
5857,242
5857,242
5857,220
5857,242
5857,242
5857,242
5857,241
5857,1119
5857,242
5857,242
5858,1264
5858,1045
5859,1045
5859,1045
5859,1045
5859,1264
5860,1250
5860,1043
5860,252
5860,1831
5860,1831
5860,1831
5861,1043
5864,252
5864,1264
5864,1264
5866,252
5866,1911
5866,1510
5866,2028
5866,1213
5866,1213
5867,2027
5867,252
5867,1331
5867,1332
5870,879
5871,252
5873,1032
5873,225
5873,224
5873,221
5874,1331
5874,1331
5874,462
5878,227
5880,462
5880,462
5880,462
5880,462
5880,462
5880,462
5881,217
5881,217
5882,1045
5882,1045
5882,1331
5882,231
5882,252
5882,1032
5883,1044
5883,1111
5883,232
5883,232
5883,228
5883,228
5883,228
5883,228
5883,228
5884,462
5884,464
5884,1331
5884,464
5884,855
5884,855
5886,220
5886,252
5886,252
5886,252
5887,1045
5887,1032
5887,1331
5888,1045
5888,1032
5888,1032
5888,1032
5888,1032
5888,1032
5889,251
5889,221
5889,221
5889,221
5889,221
5891,862
5891,862
5891,862
5892,2410
5892,2410
5892,2410
5894,1970
5894,242
5895,959
5895,1045
5895,1970
5896,711
5898,1331
5898,252
5898,220
5898,674
5900,1045
5900,220
5900,711
5900,711
5900,711
5900,711
5900,711
5900,711
5902,1331
5902,1331
5902,959
5902,1045
5902,1331
5905,959
5905,1114
5906,1032
5906,1032
5906,252
5906,251
5906,251
5908,1331
5908,228
5908,220
5908,232
5908,232
5912,451
5915,1331
5915,462
5915,462
5915,462
5917,1250
5917,221
5918,242
5918,1331
5918,1121
5918,1331
5919,462
5919,462
5919,221
5921,462
5923,640
5923,640
5923,640
5923,640
5923,640
5923,640
5924,1331
5924,1045
5924,462
5924,462
5924,462
5924,1331
5924,2020
5924,2020
5926,2327
5926,1490
5926,1521
5926,1521
5927,222
5928,1264
5928,1264
5930,1113
5930,2020
5930,2269
5930,2269
5932,220
5934,1411
5935,252
5935,1310
5935,252
5935,1510
5936,1045
5938,1583
5938,1581
5938,1581
5938,1672
5938,1670
5938,1670
5939,462
5939,462
5939,460
5939,221
5939,226
5941,640
5941,677
5942,2410
5942,2410
5946,252
5946,1310
5946,854
5946,850
5946,855
5947,1032
5947,251
5947,844
5947,844
5950,2410
5950,222
5950,220
5950,220
5951,1032
5951,1045
5951,1045
5951,241
5951,674
5951,674
5951,674
5951,674
5953,1119
5958,1043
5958,1510
5958,1014
5958,1014
5965,1331
5965,2123
5966,1043
5966,1332
5967,1319
5967,1014
5968,1331
5968,2410
5968,1014
5969,855
5969,855
5969,855
5969,855
5970,1970
5970,1970
5970,1970
5970,1970
5970,1970
5970,1961
5973,1331
5973,1032
5973,1332
5973,1331
5973,1332
5973,1331
5973,1033
5973,1033
5973,1033
5975,1045
5975,2028
5975,2028
5978,228
5978,228
5978,221
5980,231
5980,1330
5982,442
5982,422
5982,422
5982,442
5982,2321
5983,1331
5983,1331
5983,221
5983,221
5983,212
5983,221
5985,252
5985,1319
5985,220
5988,1132
5988,222
5988,714
5988,1033
5991,1910
5992,1331
5992,1032
5992,252
5992,323
5992,323
5992,323
5993,640
5993,640
5993,640
5993,640
5994,220
5994,220
5994,462
5994,462
5995,640
5995,640
5995,640
5995,640
5999,1710
6000,1331
6000,640
6000,640
6000,640
6004,2272
6004,223
6005,1043
6005,1032
6006,1132
6006,1045
6006,252
6007,1331
6007,674
6007,674
6007,462
6007,674
6007,242
6007,223
6007,242
6008,1332
6008,1333
6008,1045
6009,1032
6009,252
6009,1232
6009,1232
6010,1331
6010,852
6010,1032
6010,464
6011,1045
6011,2251
6012,220
6012,220
6012,220
6015,220
6015,1417
6015,220
6015,220
6015,220
6015,220
6016,721
6016,721
6016,721
6016,721
6016,721
6016,721
6017,242
6017,242
6017,1521
6018,1331
6018,1331
6018,853
6020,464
6020,1331
6021,1032
6021,1045
6023,1581
6023,1581
6023,1583
6025,252
6025,2020
6025,850
6025,854
6025,854
6026,1331
6026,241
6026,242
6026,241
6026,1014
6026,241
6027,252
6027,242
6027,242
6028,1332
6028,2127
6028,1031
6029,462
6029,462
6035,252
6035,231
6035,231
6036,663
6036,663
6036,663
6036,663
6036,663
6039,2272
6039,2266
6039,855
6039,1510
6042,1045
6043,1970
6043,1490
6045,242
6045,252
6045,1032
6045,1032
6045,2028
6045,232
6045,231
6047,1331
6047,1331
6047,1331
6047,679
6047,679
6047,1411
6049,1044
6049,952
6049,1043
6050,531
6050,531
6052,952
6052,1331
6052,1331
6052,840
6052,221
6053,1045
6053,252
6053,241
6054,677
6054,1032
6054,677
6054,640
6054,1014
6054,1014
6055,2030
6055,2272
6055,252
6055,462
6055,1032
6055,1412
6057,462
6057,312
6058,2271
6058,1582
6058,1580
6058,1583
6058,1650
6060,464
6060,464
6060,464
6060,464
6060,464
6061,1250
6061,1331
6061,664
6061,664
6061,664
6061,1119
6062,2020
6063,462
6065,664
6067,332
6067,323
6068,1333
6068,1331
6068,1032
6068,1331
6068,1264
6068,1264
6069,1490
6069,1014
6069,1014
6069,932
6069,932
6069,959
6071,1222
6071,852
6071,852
6071,852
6071,852
6071,852
6072,851
6072,855
6072,855
6073,1319
6073,1052
6073,1032
6073,1032
6073,1331
6073,220
6073,242
6073,1032
6073,1331
6076,2127
6076,1331
6077,1032
6077,1032
6077,220
6077,714
6077,712
6077,714
6077,711
6077,711
6079,1032
6079,1213
6079,1213
6079,1213
6079,1213
6079,1213
6081,1331
6081,1415
6081,1032
6081,1032
6081,1581
6084,2410
6084,2410
6085,1045
6085,1032
6085,231
6085,221
6086,220
6086,1332
6086,220
6086,1332
6086,220
6087,2020
6092,1032
6092,227
6092,227
6093,1710
6093,224
6093,224
6093,224
6093,224
6094,156
6094,1032
6094,1032
6094,1032
6094,1939
6097,221
6097,1332
6099,323
6100,1121
6106,1032
6106,1331
6106,252
6106,1723
6106,224
6106,224
6108,2272
6108,323
6108,321
6108,321
6111,1045
6114,252
6114,252
6114,252
6114,231
6114,220
6114,231
6114,220
6114,220
6115,224
6116,1044
6116,1911
6117,1331
6117,2271
6117,1331
6117,811
6119,640
6119,640
6119,640
6119,640
6119,640
6120,722
6120,1051
6122,413
6122,2027
6124,1044
6124,1045
6124,1250
6124,1250
6124,1931
6124,1581
6125,1237
6125,1031
6125,1139
6125,1490
6126,462
6127,2271
6127,221
6127,220
6127,1045
6128,1331
6128,2271
6128,1014
6128,1331
6129,462
6129,1410
6129,1410
6129,1412
6132,1331
6132,1119
6136,640
6136,640
6136,640
6136,640
6137,220
6137,220
6138,679
6138,662
6139,1052
6142,252
6147,1582
6148,462
6148,462
6148,2212
6148,1710
6156,2410
6157,252
6157,1043
6157,1725
6157,1970
6157,651
6157,651
6158,661
6158,661
6158,661
6158,661
6158,661
6159,1581
6162,1121
6162,1932
6162,1112
6162,952
6163,1331
6163,1331
6163,640
6163,640
6163,640
6164,1033
6164,1032
6164,1032
6164,659
6164,659
6165,1132
6165,1970
6165,1720
6165,1710
6165,1722
6165,1722
6167,225
6167,225
6169,1032
6169,453
6169,451
6169,451
6171,1045
6171,815
6172,930
6172,1460
6172,856
6172,1411
6176,1032
6177,1331
6177,252
6177,232
6177,232
6177,232
6177,232
6177,232
6178,462
6178,156
6179,1032
6179,1032
6179,1032
6179,1032
6179,1032
6180,2271
6180,1970
6180,1970
6180,2272
6180,2271
6180,1640
6180,1640
6180,1139
6180,1510
6181,221
6184,252
6184,1331
6184,252
6184,1417
6186,252
6186,421
6188,1264
6188,1119
6188,659
6188,1264
6188,1264
6188,659
6189,228
6191,221
6191,2030
6191,220
6194,453
6194,721
6194,721
6194,721
6194,721
6197,464
6197,228
6197,228
6197,465
6198,231
6198,1839
6198,1032
6198,1032
6200,1310
6200,1311
6201,1463
6202,1333
6202,1045
6202,1331
6203,2027
6203,2023
6203,864
6203,2023
6203,2027
6203,2027
6203,2020
6204,842
6204,1331
6204,1051
6204,217
6204,217
6204,221
6204,221
6204,217
6205,1032
6205,1032
6205,1032
6205,1032
6205,1331
6205,241
6205,1032
6207,1032
6210,1031
6210,1031
6210,1331
6210,1045
6217,1331
6217,1331
6217,1043
6217,1043
6217,462
6217,1417
6218,462
6218,252
6218,630
6218,630
6224,1032
6225,1014
6225,231
6225,221
6226,464
6226,462
6230,861
6231,442
6231,1045
6231,228
6232,252
6232,252
6232,852
6233,462
6234,664
6234,664
6234,664
6234,664
6234,220
6236,241
6236,224
6237,1032
6237,1045
6237,952
6238,228
6238,228
6238,220
6239,220
6239,220
6239,252
6239,220
6239,520
6239,520
6240,462
6241,1014
6241,1014
6241,221
6241,221
6243,462
6243,462
6243,451
6243,451
6243,451
6244,1043
6244,1043
6245,1970
6245,1970
6245,1970
6245,223
6245,223
6246,222
6247,1970
6247,1331
6247,1119
6247,1264
6247,1264
6247,1264
6250,251
6250,251
6250,251
6250,251
6250,251
6250,251
6253,1910
6255,1032
6255,1014
6257,1045
6257,1045
6257,228
6257,228
6257,228
6258,1032
6260,1264
6260,1264
6260,1264
6260,1264
6260,1264
6261,1045
6261,228
6261,228
6263,1331
6263,224
6264,1045
6266,1032
6266,1970
6267,1264
6267,1264
6267,252
6270,1119
6270,1113
6270,662
6270,662
6271,952
6271,1250
6271,2340
6271,1250
6271,2340
6271,223
6271,227
6274,640
6274,640
6274,640
6274,640
6274,640
6277,1570
6277,1521
6280,460
6281,252
6281,1331
6281,252
6281,252
6281,1910
6283,1119
6283,2124
6285,1911
6285,1911
6285,1911
6286,856
6286,850
6286,854
6291,1970
6292,1331
6292,1331
6292,1331
6292,1332
6292,1331
6293,952
6293,1331
6293,223
6293,220
6293,2340
6293,220
6293,1139
6293,252
6294,1045
6294,1400
6294,851
6296,1310
6296,1310
6297,1331
6297,879
6297,217
6300,252
6300,232
6300,220
6300,220
6300,232
6300,232
6303,1032
6303,1045
6303,1032
6303,671
6303,671
6303,671
6303,1032
6304,1032
6304,242
6304,216
6304,216
6304,252
6308,1962
6308,1962
6311,1332
6311,2127
6311,2127
6312,1911
6312,156
6313,952
6314,1111
6314,1111
6314,1672
6314,1672
6316,241
6316,462
6316,323
6316,323
6316,323
6317,739
6319,845
6319,1032
6320,220
6320,231
6323,156
6323,1331
6323,1312
6324,462
6324,1510
6324,1510
6327,1912
6330,225
6330,1331
6330,1331
6333,959
6333,1910
6333,1910
6337,223
6337,220
6337,252
6338,1032
6338,1032
6338,2121
6338,2121
6338,2121
6338,1032
6338,1032
6339,1032
6339,464
6339,464
6343,1583
6343,1932
6343,332
6344,1044
6344,1033
6344,661
6345,252
6345,220
6345,252
6345,323
6348,242
6348,241
6348,241
6348,1032
6348,242
6348,231
6348,232
6348,232
6351,1045
6351,1045
6351,640
6351,640
6351,640
6353,231
6353,231
6353,231
6353,231
6353,231
6354,1320
6354,1313
6354,1332
6354,1332
6354,1332
6354,640
6354,640
6354,640
6357,1331
6357,251
6357,251
6357,231
6358,1032
6358,1332
6358,220
6358,222
6358,222
6358,222
6359,1032
6359,1032
6359,714
6359,231
6359,242
6361,220
6361,220
6364,2027
6365,1032
6365,1032
6365,1680
6365,1250
6365,2020
6366,462
6367,1331
6367,1331
6368,611
6369,1332
6371,1043
6371,1032
6371,1032
6371,1032
6371,1032
6371,156
6373,1331
6373,1032
6373,1331
6373,1032
6373,1551
6375,226
6375,226
6375,226
6376,663
6376,663
6376,663
6376,663
6377,228
6377,221
6377,321
6377,321
6378,252
6382,1331
6382,1331
6382,2310
6382,1014
6384,1411
6385,677
6385,640
6386,611
6386,611
6387,252
6387,220
6387,1417
6391,252
6391,2024
6391,1250
6391,1962
6391,1463
6395,1114
6395,225
6395,225
6395,225
6395,225
6396,242
6396,225
6396,2127
6396,1045
6397,252
6397,252
6397,462
6397,252
6397,220
6397,252
6397,220
6400,464
6400,464
6400,464
6400,464
6401,1045
6401,1332
6401,1332
6401,228
6401,228
6402,220
6402,242
6402,242
6402,242
6402,242
6403,451
6403,451
6403,452
6403,451
6403,462
6403,451
6409,1045
6409,1331
6409,2011
6409,2011
6410,252
6411,1331
6411,1236
6411,220
6411,220
6414,460
6414,842
6414,464
6414,464
6414,464
6415,1032
6415,221
6415,1032
6415,1014
6415,241
6415,241
6416,462
6416,1033
6416,221
6417,721
6417,721
6417,721
6419,1331
6419,1331
6419,1032
6419,1970
6419,224
6419,220
6421,462
6426,2028
6427,462
6427,462
6427,462
6427,462
6427,252
6427,220
6427,430
6429,222
6434,242
6434,1332
6435,1250
6435,1119
6436,1051
6436,321
6436,321
6437,220
6439,1030
6439,321
6440,227
6440,227
6440,220
6442,1044
6442,1044
6442,671
6442,671
6442,1032
6442,671
6443,452
6443,452
6446,1014
6447,1221
6447,2269
6447,242
6447,2271
6448,1331
6448,674
6448,674
6448,674
6448,674
6448,674
6451,1911
6452,1031
6452,1032
6454,462
6454,462
6456,1112
6456,1045
6456,1112
6459,1045
6459,1045
6459,220
6459,1332
6460,1510
6461,228
6461,413
6461,252
6461,220
6461,232
6461,220
6463,462
6463,460
6463,462
6463,221
6463,221
6463,221
6463,1013
6464,1264
6464,1264
6465,640
6465,640
6465,640
6468,1331
6468,870
6475,220
6475,252
6475,224
6475,322
6475,252
6475,220
6475,220
6475,220
6475,220
6477,1032
6477,1032
6480,1045
6480,1331
6480,1413
6480,1413
6480,221
6481,1045
6481,220
6481,220
6481,220
6483,1331
6483,1583
6483,1583
6483,1250
6483,1250
6483,1250
6483,1250
6484,1032
6484,1032
6484,1032
6484,232
6485,1213
6485,1213
6485,1213
6489,462
6489,1045
6489,1045
6489,321
6490,1234
6490,1234
6492,1043
6492,1264
6492,1264
6492,1264
6492,721
6492,721
6492,677
6495,1331
6495,1331
6495,1250
6495,1331
6495,1250
6495,1250
6495,1911
6497,1222
6497,1413
6498,630
6498,630
6499,1331
6500,1045
6500,677
6500,677
6500,677
6500,677
6500,640
6500,640
6505,1331
6505,1331
6508,228
6508,252
6508,252
6508,224
6509,252
6509,2271
6510,464
6510,464
6510,464
6510,889
6512,1331
6512,1032
6512,1331
6512,1032
6512,1032
6512,1032
6513,1332
6514,1331
6514,1331
6514,1332
6514,1045
6514,212
6514,223
6517,1121
6517,1510
6517,1510
6517,1510
6518,2027
6518,232
6518,220
6518,226
6518,220
6520,1331
6520,1331
6520,1331
6520,1332
6520,1332
6520,1332
6520,1032
6520,1332
6520,1013
6521,221
6521,242
6521,231
6523,1962
6523,1692
6524,1550
6525,227
6525,220
6525,1417
6525,220
6525,1014
6525,220
6528,1032
6528,321
6528,221
6528,321
6528,321
6528,321
6529,1310
6529,1014
6531,252
6534,224
6535,252
6535,1331
6535,2123
6535,1045
6535,1331
6535,1331
6535,2023
6537,1331
6537,853
6537,851
6537,852
6537,852
6539,2410
6539,2410
6539,2410
6539,2410
6539,312
6540,453
6540,453
6540,721
6540,721
6540,462
6540,462
6541,462
6541,462
6541,462
6541,462
6541,462
6541,1013
6541,1013
6545,663
6545,663
6545,663
6545,663
6545,663
6545,663
6545,663
6546,1044
6546,1510
6546,1510
6547,1583
6547,1521
6550,1970
6550,2020
6551,241
6551,217
6551,221
6551,252
6551,220
6551,221
6551,220
6553,228
6553,231
6553,231
6553,242
6554,1034
6554,1250
6554,2410
6555,228
6555,221
6555,221
6555,221
6556,1581
6556,1014
6556,1014
6557,1250
6557,420
6557,1610
6561,1045
6561,232
6561,242
6561,242
6561,242
6561,242
6561,242
6561,242
6561,242
6562,1032
6562,2127
6563,2410
6563,2410
6564,1331
6564,879
6564,1583
6564,252
6564,252
6565,721
6565,221
6565,252
6565,1911
6565,1911
6567,252
6567,911
6567,911
6567,911
6569,462
6569,228
6570,739
6570,739
6571,2212
6571,2212
6571,228
6573,1710
6573,1710
6579,1043
6579,1043
6579,241
6579,1331
6579,252
6579,225
6579,225
6580,1911
6580,1610
6581,1264
6581,1014
6584,1932
6584,1932
6588,1264
6588,1264
6588,1032
6588,1524
6589,1044
6589,2023
6589,2020
6590,220
6590,220
6590,227
6590,227
6594,464
6594,228
6600,1032
6600,1331
6600,1032
6601,1469
6601,1014
6601,225
6602,2222
6603,252
6603,1710
6604,2269
6604,460
6606,1045
6606,1032
6611,1331
6611,1331
6613,462
6614,219
6614,224
6614,1931
6614,1931
6614,1970
6614,1961
6615,220
6615,465
6615,465
6616,1931
6616,1931
6616,1583
6616,1970
6616,1970
6617,1331
6617,1231
6617,1232
6617,1045
6617,1331
6617,1331
6618,1583
6618,1583
6618,1583
6618,2261
6618,1725
6619,1121
6622,674
6622,674
6622,674
6622,674
6622,674
6622,674
6623,1331
6623,1045
6623,1332
6623,1045
6623,453
6623,453
6623,453
6623,453
6623,453
6623,453
6624,2212
6624,1610
6624,1710
6626,1331
6628,640
6628,640
6628,640
6628,640
6628,640
6628,640
6629,462
6629,640
6629,640
6629,640
6630,252
6630,1911
6632,1033
6632,855
6632,850
6634,2410
6634,1521
6635,1032
6635,1583
6636,1032
6636,852
6636,852
6636,852
6636,850
6637,1331
6637,721
6637,721
6637,721
6638,2261
6645,1331
6645,252
6645,1319
6645,231
6645,220
6645,2272
6645,1331
6646,223
6646,220
6646,242
6646,242
6646,221
6647,1132
6647,1463
6647,1237
6647,1237
6652,1250
6654,1250
6654,228
6655,1970
6655,1540
6655,1581
6655,1581
6657,659
6657,659
6657,659
6659,220
6660,453
6660,241
6660,1045
6660,453
6663,1032
6663,1032
6663,1910
6663,2012
6663,2012
6665,1332
6668,2030
6669,679
6669,461
6669,223
6669,856
6669,856
6672,1234
6672,1234
6673,1331
6673,1331
6673,232
6673,220
6673,142
6675,1031
6679,1583
6679,462
6680,1331
6680,1331
6680,1331
6680,460
6681,1332
6681,1313
6681,1313
6682,252
6682,462
6682,462
6682,462
6683,1119
6683,1119
6683,1119
6686,1045
6686,1045
6686,1052
6686,663
6686,663
6686,663
6686,663
6686,663
6687,220
6687,1510
6687,1510
6688,2327
6688,222
6690,2020
6690,2011
6691,959
6691,1333
6691,1333
6691,959
6691,2272
6691,959
6691,1662
6698,1333
6698,1333
6698,1331
6698,1119
6698,1043
6698,1331
6698,1132
6698,1330
6699,1331
6699,2024
6699,216
6699,221
6701,1032
6701,1331
6701,251
6701,221
6703,1331
6703,252
6703,1331
6703,1045
6704,1119
6704,1032
6704,1032
6704,2020
6705,1331
6705,1970
6705,252
6705,1710
6709,1032
6709,1032
6709,1331
6709,2265
6709,1014
6713,462
6713,252
6713,252
6713,440
6713,252
6713,232
6713,221
6714,1331
6714,712
6714,712
6714,451
6714,712
6717,252
6717,252
6717,462
6717,460
6717,462
6717,462
6717,462
6721,1033
6723,460
6723,462
6723,1330
6723,462
6723,462
6724,241
6724,252
6724,1045
6724,217
6724,217
6726,879
6726,879
6726,879
6727,1331
6727,1331
6727,1331
6727,1331
6729,1043
6729,1043
6729,1119
6729,1119
6729,2020
6729,2020
6730,1250
6730,1250
6730,1250
6730,1331
6730,1331
6731,453
6731,465
6731,721
6731,453
6732,1045
6732,1045
6732,1045
6738,464
6738,1331
6738,1032
6739,1045
6739,242
6739,221
6739,221
6739,1032
6740,252
6742,252
6742,252
6742,1710
6747,156
6748,1332
6748,252
6748,252
6748,711
6748,711
6748,711
6748,242
6748,711
6749,1332
6751,252
6753,462
6754,1331
6754,228
6754,252
6754,1331
6754,241
6754,241
6754,242
6754,221
6755,2241
6755,2241
6756,1045
6756,220
6756,220
6756,220
6756,225
6757,1331
6757,231
6759,2410
6759,2410
6759,2410
6759,2410
6762,640
6762,640
6762,640
6762,640
6762,640
6762,640
6763,1583
6763,1264
6763,1264
6763,1264
6763,1264
6764,852
6764,1331
6765,677
6765,677
6765,677
6765,677
6765,677
6765,677
6766,1264
6766,1264
6766,1264
6766,252
6766,1264
6766,1264
6767,1661
6767,1661
6768,959
6768,1970
6768,1331
6768,889
6768,861
6768,879
6770,952
6770,952
6770,221
6770,226
6771,1250
6771,1970
6771,1970
6771,1045
6771,1250
6771,1250
6771,1043
6771,1114
6771,1044
6771,1045
6772,1032
6772,1032
6772,1032
6772,1032
6773,252
6773,252
6773,252
6773,228
6773,228
6775,252
6775,1410
6775,224
6775,1510
6775,224
6775,224
6775,220
6776,1044
6777,2410
6777,2410
6777,2410
6780,1970
6786,1045
6786,231
6786,231
6788,2028
6789,220
6789,220
6789,228
6789,228
6790,1970
6790,252
6790,462
6790,228
6793,1032
6793,1045
6793,1045
6793,1045
6793,1051
6793,862
6796,1045
6796,1045
6796,251
6796,221
6796,221
6796,215
6797,1121
6797,1510
6797,1510
6797,1510
6799,1331
6799,1331
6799,1921
6799,252
6799,252
6800,1331
6800,1331
6801,462
6801,462
6801,461
6801,1710
6802,1013
6802,228
6803,451
6803,451
6807,1330
6807,226
6809,1032
6809,1032
6809,1032
6809,1045
6811,462
6811,2410
6811,2410
6812,462
6812,462
6812,462
6812,242
6814,1045
6814,1490
6814,1250
6814,1469
6814,1469
6814,1623
6814,959
6816,1331
6816,651
6816,651
6817,1032
6817,722
6818,1045
6818,2271
6818,1331
6818,1033
6820,462
6821,1139
6821,221
6821,220
6821,252
6821,220
6821,1032
6824,1331
6824,1331
6824,1045
6825,1331
6825,242
6825,1320
6825,1332
6825,1045
6825,252
6825,217
6825,1332
6825,1052
6825,241
6825,2127
6825,156
6826,462
6827,1250
6827,853
6827,853
6827,850
6830,1331
6830,1662
6830,2123
6830,1032
6830,1581
6830,1550
6830,1950
6830,1962
6831,1331
6831,1045
6831,1331
6831,1014
6831,221
6832,220
6832,252
6832,2272
6833,1250
6833,1332
6833,1045
6833,1045
6833,1331
6833,242
6833,1051
6833,462
6833,221
6834,1921
6834,1650
6834,1043
6834,1490
6836,959
6836,1310
6836,2328
6837,2410
6837,2410
6837,2410
6837,2410
6837,2410
6837,2410
6838,462
6839,462
6839,460
6840,1331
6840,220
6844,1331
6844,1331
6844,462
6844,224
6845,1331
6845,252
6845,220
6845,220
6845,1045
6845,1032
6845,674
6846,1032
6846,721
6846,721
6846,453
6846,460
6847,1045
6847,811
6847,460
6847,811
6847,811
6848,252
6850,1331
6850,1331
6853,1045
6854,1043
6854,959
6854,1333
6854,1333
6854,1264
6854,1264
6854,1114
6854,224
6855,1331
6855,1331
6855,1331
6855,1331
6855,1014
6856,1014
6857,1045
6857,1139
6859,1250
6859,1521
6860,1332
6860,220
6860,220
6860,711
6861,1332
6861,462
6863,228
6863,228
6863,228
6863,711
6866,252
6867,1045
6867,1045
6867,889
6867,879
6869,462
6869,462
6869,462
6871,1045
6871,1045
6872,959
6872,1331
6872,242
6872,242
6872,879
6873,1045
6873,462
6873,2127
6873,1032
6873,1032
6873,1332
6878,1410
6878,1410
6879,452
6880,1045
6880,1032
6880,462
6880,462
6880,462
6880,227
6881,721
6881,721
6881,453
6881,453
6881,453
6882,1332
6882,252
6882,241
6882,252
6882,252
6883,677
6883,670
6883,663
6883,252
6883,663
6883,663
6883,663
6883,663
6884,1132
6884,1132
6887,1032
6887,1970
6890,1032
6890,1043
6890,2272
6891,464
6891,221
6892,850
6892,850
6892,854
6893,1032
6893,464
6893,1052
6893,460
6893,1052
6894,1911
6895,1032
6895,242
6895,156
6896,1032
6896,1032
6896,1032
6898,1469
6898,1032
6898,1469
6898,1032
6898,1032
6900,1032
6900,1045
6900,1045
6900,2410
6900,2410
6902,1581
6902,1581
6902,1581
6904,1962
6904,220
6905,228
6907,873
6910,1045
6910,252
6914,1045
6914,855
6916,855
6916,874
6916,874
6917,1045
6917,1045
6917,462
6917,1032
6917,2127
6917,1045
6917,2127
6917,1032
6918,1331
6919,252
6919,1032
6921,1250
6921,1045
6922,1331
6922,1331
6922,1331
6922,1331
6922,252
6925,1682
6925,1521
6926,1920
6926,224
6927,1331
6927,1331
6927,1331
6935,1581
6935,252
6935,252
6936,252
6936,1331
6936,1331
6936,1032
6936,855
6937,464
6937,464
6937,1032
6937,464
6937,464
6938,1490
6938,2271
6938,1014
6938,1014
6941,1119
6941,651
6941,651
6942,465
6942,1032
6942,1014
6943,451
6943,462
6943,462
6946,1332
6946,1032
6946,1032
6946,1332
6946,1332
6946,1332
6946,721
6946,221
6946,221
6947,1250
6947,1250
6947,1911
6948,1044
6948,1849
6948,1583
6948,640
6948,220
6948,220
6948,662
6949,462
6949,1332
6949,1332
6949,1013
6950,462
6950,462
6950,462
6950,221
6950,1013
6952,853
6952,881
6952,1219
6952,1219
6952,1032
6952,850
6955,674
6955,674
6955,674
6955,674
6956,1331
6956,855
6956,850
6956,850
6957,220
6957,879
6958,460
6958,464
6958,464
6959,1331
6959,1331
6960,1045
6960,1215
6960,1215
6960,1215
6960,1215
6960,1215
6960,1215
6960,1215
6962,225
6962,1510
6962,223
6962,224
6962,1970
6965,1032
6965,1032
6966,1032
6966,847
6967,959
6967,2030
6969,1331
6969,1970
6969,1970
6969,1521
6969,1970
6969,1962
6969,1961
6971,1264
6971,2272
6971,462
6971,1264
6971,2272
6971,2272
6972,242
6972,252
6972,2028
6972,677
6972,640
6974,844
6974,844
6974,844
6977,1331
6977,228
6978,1114
6978,1032
6979,711
6979,711
6979,711
6979,711
6982,1332
6983,231
6983,231
6983,231
6983,231
6983,231
6983,231
6984,1031
6984,663
6984,1032
6984,663
6984,663
6984,677
6984,640
6984,640
6985,2229
6985,2229
6985,2229
6990,1319
6991,1319
6991,462
6991,1032
6992,1032
6992,959
6992,2020
6992,2020
6994,1910
6995,1032
6995,1412
6995,1510
6995,1412
6995,1412
6999,1032
6999,1710
7000,1331
7000,1331
7000,1331
7000,156
