BYSID,Influence_cate,Influence_cate_one,Feeling_cate,consideration_cate,Intuition_cate,Sensing_cate,GENDER,jobselect1st,jobselect2nd,jobSuccess,careerMaturity_cate,selfConcept_cate,lifeSelfConfidence_cate,emotionalStability_cate,schLecSatisfi_cate,schFacilSatisfi_cate,teacherRel_cate,careerInfo_cate,selfUnderstanding_cate,careerSelfEfficacy_cate,liberalArts_cate,naturalSciences_cate,foreignLanguage_cate,physical_cate,faAttention_cate,moAttention_cate,BYS22001,BYS22002,BYS23002,BYS23003,BYS23004,BYS04008,BYS04009,sch_code,AT_05,club,father_job,col_major,h_major,col_major,LN_house_income,house_income_cat,J007C
4866,1,0,1,2,1,1,2,1,1,1,3,3,2,2,3,3,1,3,4,3,2,2,2,3,3,4,2,6,1,4,2,6,3,5,0,0,0,7,5,7,4.828313737,2,4
4868,1,0,1,1,1,1,1,1,1,1,3,2,2,2,1,3,1,4,3,3,3,2,4,2,3,3,1,2,1,4,2,5,4,4,0,0,5,4,5,4,4.553876892,1,4
4869,1,0,1,1,1,2,1,1,2,1,3,3,3,1,3,3,1,3,2,4,2,2,2,3,3,4,1,3,1,2,3,4,1,4,0,6,0,4,5,4,4.553876892,1,4
4872,1,0,2,1,1,2,2,2,1,1,3,2,3,2,3,3,1,3,3,2,2,2,1,3,3,3,8,3,2,1,2,3,9,4,0,0,4,0,5,0,5.164785974,2,1
4874,1,0,1,1,1,1,1,2,2,1,2,2,2,1,3,3,1,3,3,2,2,2,2,4,3,3,1,7,3,2,2,4,5,4,0,0,5,0,5,0,5.192956851,2,4
4879,1,0,0,1,2,2,1,1,1,1,4,3,1,1,3,4,1,4,5,4,3,3,2,3,3,2,10,6,1,4,3,4,6,7,0,2,4,7,5,7,6.543911846,5,4
4881,2,1,0,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3,3,3,1,1,1,3,3,3,7,5,5,4,3,4,6,4,0,0,0,7,5,7,4.553876892,1,4
4884,2,1,1,1,1,2,1,1,2,1,3,3,3,1,2,3,1,3,4,2,2,3,1,3,3,3,2,1,1,2,3,4,1,4,0,15,5,5,5,5,4.553876892,1,3
4888,1,0,1,1,1,1,2,1,2,1,3,3,2,1,3,3,1,2,2,3,2,2,3,4,3,3,1,8,4,3,2,3,2,4,0,12,5,0,5,0,4.828313737,2,4
4890,1,0,1,1,1,1,2,1,2,1,3,3,2,1,2,2,1,3,3,3,1,2,1,2,3,3,1,3,1,2,2,5,3,2,0,0,4,1,5,1,4.976733742,2,1
4895,2,1,1,1,2,1,2,2,2,1,4,3,4,2,3,3,1,3,4,4,3,3,3,4,3,3,3,8,2,3,4,1,9,4,0,0,4,0,5,0,4.787491743,2,1
4903,2,1,2,1,2,1,1,1,2,1,3,3,3,1,3,4,1,2,3,3,3,3,3,5,3,4,5,6,5,3,3,9,4,4,0,0,4,4,5,4,6.214608098,4,1
4904,1,0,0,2,2,1,1,2,2,1,3,2,2,1,4,3,1,3,2,4,3,2,2,3,3,3,1,3,3,7,3,6,3,4,3,10,5,2,5,2,5.272999559,2,3
4907,1,0,1,1,1,1,2,1,2,1,3,2,1,1,2,3,1,2,3,3,1,1,1,4,3,3,1,3,1,3,2,3,6,2,0,21,4,2,5,2,5.272999559,2,2
4908,2,1,2,1,1,1,1,1,2,1,3,3,3,2,3,3,2,4,3,4,3,2,4,4,4,3,1,3,1,2,2,3,1,4,3,0,4,4,5,4,5.703782475,3,2
4909,1,0,0,2,2,1,2,2,2,1,2,3,3,2,2,3,1,3,2,2,2,2,2,3,3,4,2,8,3,2,3,1,3,4,0,15,4,0,5,0,4.905274778,2,1
4910,2,1,0,1,1,1,1,2,1,1,3,3,2,1,2,1,2,3,3,2,1,2,1,4,3,3,2,3,2,1,4,4,5,4,0,0,5,4,5,4,4.553876892,1,3
4913,1,0,1,1,1,1,1,2,1,2,3,3,3,1,3,3,1,4,3,3,3,1,3,4,4,4,3,1,2,1,1,1,6,7,0,0,4,0,5,0,5.272999559,2,1
4917,1,0,1,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3,3,3,2,3,2,3,3,3,2,1,1,4,2,4,6,7,0,0,4,0,5,0,4.976733742,2,4
4918,1,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,3,1,1,1,1,3,3,3,2,9,1,4,2,4,2,5,0,0,4,4,5,4,4.744932128,2,4
4919,1,0,2,1,2,1,2,1,1,1,3,3,3,2,3,4,1,3,3,3,2,2,2,4,4,4,2,6,1,8,2,1,6,4,0,30,4,0,5,0,4.787491743,2,3
4927,1,0,1,2,1,1,2,1,2,1,3,3,4,2,2,3,1,4,3,2,1,2,2,4,2,3,8,7,1,2,3,1,6,4,1,0,1,7,5,7,5.857933154,4,2
4928,2,1,1,1,2,1,2,2,1,1,3,3,2,1,3,3,1,3,3,2,2,1,3,4,2,4,1,3,2,1,4,1,4,4,0,10,4,0,5,0,4.553876892,1,1
4930,0,0,2,1,1,1,2,1,2,1,3,2,1,2,2,3,1,3,2,4,3,2,2,3,3,3,4,9,4,2,2,3,4,7,0,27,4,7,5,7,4.553876892,1,1
4934,1,0,1,1,1,1,2,1,2,1,3,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,8,6,4,3,2,3,9,4,0,11,5,2,5,2,5.105945474,2,1
4937,1,0,1,1,1,1,1,2,2,2,3,3,3,2,3,3,2,3,3,3,1,1,1,1,3,3,3,7,2,3,1,4,1,4,3,0,0,4,5,4,5.164785974,2,4
4939,1,0,1,1,1,1,2,1,2,1,3,3,3,1,2,3,1,3,3,3,2,1,2,2,3,3,2,1,1,2,2,1,9,2,0,5,0,2,5,2,4.976733742,2,2
4945,1,0,1,2,2,1,2,2,1,2,2,3,3,2,3,3,1,3,2,2,2,1,2,3,2,3,1,8,3,1,1,5,4,2,0,11,4,2,5,2,5.043425117,2,3
4950,1,0,0,1,1,1,1,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,1,1,3,3,3,1,2,1,2,3,4,4,3,0,5,4,5,4,4.744932128,2,1
4953,1,0,1,2,1,1,2,2,1,1,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,4,1,8,6,4,2,3,5,4,0,10,5,0,5,0,4.553876892,1,1
4954,2,1,0,2,2,2,1,1,1,1,3,2,2,2,2,2,1,3,3,2,2,2,3,4,3,3,2,3,1,8,2,1,4,4,0,11,4,2,5,2,5.347107531,3,3
4955,2,1,1,2,2,1,1,2,1,2,3,3,3,2,2,3,1,3,3,3,1,2,2,2,3,3,8,2,3,4,1,4,5,4,0,17,4,2,5,2,5.298317367,2,3
4956,2,1,1,1,1,1,1,1,2,2,3,3,3,2,2,2,1,3,2,3,3,2,3,3,2,3,1,3,4,2,1,4,5,4,0,0,0,0,5,0,5.37815,3,3
4957,1,0,1,1,1,1,2,2,1,1,3,3,3,2,2,2,1,3,3,4,2,2,2,3,3,3,1,3,7,1,3,6,9,4,0,0,0,2,5,2,4.553876892,1,3
4960,1,0,2,1,2,1,1,1,1,1,3,3,3,2,2,1,1,3,3,3,3,3,2,2,3,4,6,2,1,8,2,7,1,7,0,0,4,7,5,7,5.521460918,3,1
4962,1,0,2,1,1,2,2,2,2,1,1,1,1,2,3,3,1,3,2,1,1,1,1,1,2,3,8,1,3,9,2,1,2,7,0,10,5,0,5,0,3.80666249,1,3
4964,2,1,1,1,1,1,1,1,2,1,3,2,2,1,2,2,1,3,3,3,2,2,3,4,3,3,6,1,1,2,2,3,4,4,0,0,4,7,5,7,5.857933154,4,1
4968,1,0,0,1,1,1,2,1,1,1,3,3,3,1,3,3,1,3,4,3,3,3,3,3,4,3,1,2,1,4,2,1,4,2,0,0,1,0,5,0,5.272999559,2,1
4969,2,1,2,2,2,2,1,1,1,1,4,2,2,2,3,3,1,3,4,4,3,2,3,4,2,3,1,7,1,4,4,3,4,4,0,0,5,0,5,0,5.272999559,2,4
4971,2,1,1,3,2,1,1,2,2,1,3,3,3,2,2,3,1,4,3,4,3,2,3,5,3,3,2,8,2,3,2,1,9,4,3,6,4,4,5,4,5.347107531,3,2
4972,1,0,1,1,1,1,2,1,2,1,4,2,2,2,1,2,1,3,4,4,1,1,1,1,1,3,4,1,1,2,2,1,4,7,0,0,0,0,5,0,5.37815,3,3
4974,0,0,1,2,2,1,1,1,2,1,3,2,1,2,4,3,1,3,4,3,1,1,1,1,4,4,3,1,1,3,2,4,3,4,0,0,3,4,5,4,5.370638028,3,2
4976,3,1,2,2,1,1,1,1,1,1,3,3,4,2,2,3,1,5,4,3,2,1,3,5,3,4,2,1,1,4,2,1,6,4,0,15,4,0,5,0,4.976733742,2,1
4977,2,1,0,2,2,2,1,1,2,1,3,3,3,2,3,2,1,3,3,3,2,2,2,4,2,3,2,1,1,2,2,4,5,4,0,0,0,0,5,0,4.976733742,2,1
4980,2,1,0,0,1,2,1,1,1,1,3,2,1,1,2,1,1,1,3,3,2,2,3,1,3,3,2,1,1,4,4,4,6,7,0,0,1,4,5,4,5.703782475,3,4
4981,2,1,1,1,1,1,2,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,3,3,4,4,2,10,1,3,2,1,2,4,0,28,1,5,5,5,5.272999559,2,1
4984,2,1,1,1,1,1,1,2,2,1,3,3,3,1,3,2,1,3,3,3,2,1,2,4,4,3,1,3,2,3,2,6,2,4,0,5,4,4,5,4,5.560681631,3,4
4986,1,0,1,1,1,1,2,1,2,1,3,3,3,1,3,4,1,4,4,3,3,3,3,5,3,4,1,8,1,9,2,3,4,7,0,0,0,0,5,0,4.234106505,1,4
4989,2,1,1,2,2,2,1,1,1,1,3,2,1,1,3,2,1,3,3,4,1,1,1,5,2,2,1,8,1,4,2,6,3,4,0,0,4,7,5,7,5.393627546,3,4
4991,1,0,1,1,1,1,1,2,1,1,3,2,2,2,3,3,1,3,3,3,2,3,1,3,3,3,1,3,2,1,2,4,3,4,0,15,0,4,5,4,4.976733742,2,4
4993,1,0,1,1,2,1,1,1,2,1,3,2,3,2,2,3,1,3,3,3,3,3,3,3,3,3,8,1,4,2,2,6,1,4,0,0,0,0,5,0,3.555348061,1,4
4994,1,0,0,1,1,1,1,1,1,1,3,3,3,2,3,3,1,3,4,3,3,2,4,5,3,3,2,8,1,4,2,4,6,4,0,0,2,7,5,7,5.686975356,3,1
4999,1,0,1,1,1,2,1,1,2,1,3,3,3,1,3,2,1,2,3,3,2,2,2,3,3,3,1,2,1,3,2,6,1,5,0,23,4,5,5,5,5.501258211,3,2
1001,1,0,1,1,1,1,1,1,1,1,3,3,3,2,1,2,1,3,4,3,2,2,2,4,4,3,6,8,1,4,2,4,6,4,3,11,1,4,5,4,5.686975356,3,4
1004,2,1,1,2,2,1,1,2,2,1,3,3,3,1,3,4,1,3,3,3,3,4,3,2,3,4,1,8,3,6,3,4,3,8,1,6,1,3,1,3,6.098074282,4,1
1007,1,0,0,2,1,1,1,1,2,1,4,3,4,1,3,2,1,4,5,2,2,3,3,4,3,3,1,9,1,3,3,4,6,10,2,15,4,4,2,4,5.703782475,3,2
1008,2,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,1,2,4,4,3,2,2,4,3,3,9,1,1,4,2,4,3,9,2,0,0,0,2,0,4.976733742,2,3
1010,1,0,1,2,1,1,1,1,2,1,3,3,3,2,3,3,1,3,3,3,2,3,3,3,3,3,1,2,1,2,2,2,4,8,1,0,3,5,1,5,5.978885765,4,1
1012,1,0,0,1,2,1,2,1,1,1,4,3,3,1,4,4,1,3,4,4,4,3,5,2,5,5,4,8,1,4,2,2,3,10,1,10,1,7,1,7,5.857933154,4,1
1014,1,0,2,1,1,1,2,1,2,1,3,2,2,2,2,2,1,3,2,3,2,3,1,4,2,3,2,8,1,2,2,3,1,9,1,0,1,2,1,2,6.214608098,4,3
1015,2,1,1,1,1,1,2,1,1,1,3,3,3,1,4,3,1,3,3,3,3,2,2,2,4,3,2,8,1,4,5,5,9,8,1,11,4,3,1,3,5.010635294,2,1
1019,2,1,0,2,1,1,1,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,2,4,3,4,1,3,1,2,4,4,3,8,1,0,0,2,1,2,4.65396035,2,3
1020,1,0,1,1,1,2,1,1,1,1,2,3,3,1,3,2,1,3,3,2,2,2,1,3,3,3,1,3,1,4,5,4,3,4,3,0,0,4,5,4,4.976733742,2,4
1021,2,1,0,2,1,2,1,1,1,1,3,3,3,1,3,2,1,4,3,3,3,2,2,4,4,4,2,8,1,8,2,4,1,4,0,0,4,4,5,4,5.416100402,3,1
1023,1,0,2,1,1,1,2,1,2,1,2,3,3,2,2,3,1,4,3,2,3,2,3,4,4,4,1,2,1,2,2,5,6,2,0,0,5,0,5,0,4.317488114,1,4
1025,1,0,2,1,1,2,2,1,2,1,2,3,3,1,3,3,1,2,2,2,2,4,3,3,2,4,6,2,8,7,4,5,4,9,2,0,4,4,2,4,6.396929655,5,3
1026,1,0,1,1,1,1,2,1,1,1,3,3,3,2,3,3,1,3,4,3,3,4,4,3,2,4,1,2,1,4,4,3,6,9,2,21,3,3,2,3,6.309918278,5,1
1029,1,0,1,1,0,2,2,1,2,1,3,3,3,1,3,3,1,2,3,3,3,3,3,3,3,4,2,6,1,7,2,4,6,9,0,0,4,2,1,2,5.686975356,3,1
1032,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,3,1,2,2,3,1,3,3,3,8,2,1,3,2,4,3,4,0,26,4,4,5,4,4.744932128,2,2
1034,1,0,1,2,1,2,2,1,2,1,3,3,2,1,3,4,1,4,4,3,3,3,2,1,4,4,1,3,1,3,4,3,5,8,1,0,3,5,1,5,6.204557763,4,1
1039,2,1,1,1,1,2,2,2,1,1,4,3,3,1,2,3,1,3,4,4,3,3,4,2,3,5,1,6,2,4,2,3,1,10,1,2,0,3,1,3,5.686975356,3,1
1040,1,0,1,1,2,1,2,2,1,2,3,3,3,1,2,2,1,3,4,3,2,2,2,3,3,3,3,1,2,1,6,6,9,4,0,0,4,0,5,0,5.192956851,2,3
1046,2,1,2,2,1,2,2,1,2,1,2,3,3,2,3,3,1,3,2,2,2,2,2,3,3,3,2,8,1,6,2,5,6,10,1,26,3,0,1,0,6.204557763,4,2
1047,1,0,1,2,1,1,2,1,1,1,3,3,3,2,3,3,1,3,4,3,3,4,3,5,4,3,10,8,1,4,2,4,6,9,2,0,3,5,2,5,5.521460918,3,4
1048,1,0,1,1,1,1,1,2,2,2,3,2,1,1,3,2,1,3,3,3,2,2,1,4,3,3,9,10,7,6,6,4,3,4,1,0,2,0,5,0,5.298317367,2,3
1056,2,1,1,2,2,2,2,1,1,1,3,4,5,2,2,2,1,3,3,2,3,1,3,3,4,4,2,3,1,4,2,5,3,10,1,3,5,2,1,2,5.272999559,2,2
1058,1,0,1,1,1,2,1,1,1,1,3,3,2,2,3,3,1,3,3,2,2,3,2,3,3,4,8,1,1,4,4,4,3,4,0,0,3,0,5,0,5.703782475,3,4
1059,1,0,1,2,1,1,2,1,2,1,3,3,3,1,3,3,1,3,4,3,4,4,4,4,3,3,1,7,1,2,3,3,1,8,1,8,4,2,1,2,5.272999559,2,1
1060,1,0,2,2,1,2,2,1,2,1,3,3,3,1,3,3,1,3,4,3,3,2,2,4,4,4,3,2,1,2,2,5,6,10,2,0,2,2,2,2,5.272999559,2,3
1061,1,0,2,1,1,1,2,1,1,1,2,3,3,2,2,2,1,3,2,2,3,1,4,2,3,4,2,8,4,1,2,6,5,8,0,0,3,1,1,1,5.843544417,4,2
1068,2,1,0,2,1,2,1,2,1,1,4,4,4,2,3,3,1,4,4,3,3,5,3,5,4,4,1,8,2,1,3,3,6,9,2,15,1,6,2,6,5.978885765,4,1
1071,1,0,1,1,2,1,1,1,2,1,3,2,2,1,2,2,2,4,3,3,1,2,2,1,4,4,2,1,1,2,2,4,5,9,2,0,4,4,2,4,5.978885765,4,4
1076,1,0,1,1,1,1,1,1,1,1,3,2,2,1,3,3,1,3,3,3,2,2,1,3,4,4,1,9,4,1,4,4,3,4,0,0,4,7,5,7,5.501258211,3,2
1078,2,1,0,2,1,2,1,1,2,1,2,3,3,2,3,3,2,3,3,2,3,2,3,5,3,3,2,1,1,2,2,4,1,10,0,0,4,5,1,5,5.991464547,4,3
1081,2,1,1,1,1,1,2,2,1,1,3,3,3,2,3,3,1,2,3,2,3,4,3,3,4,3,1,2,3,1,2,3,6,9,2,0,3,5,2,5,5.686975356,3,2
1084,2,1,1,1,1,2,1,1,1,1,4,4,5,1,3,2,1,4,5,3,2,2,3,5,3,4,2,1,1,4,2,2,3,10,0,15,0,3,2,3,4.976733742,2,2
1085,1,0,1,1,2,1,1,1,2,1,3,3,3,1,3,3,1,3,3,4,2,2,2,5,3,3,2,8,1,2,2,4,5,4,0,0,5,0,5,0,4.553876892,1,4
1087,1,0,1,1,2,2,1,1,2,1,3,3,3,1,3,2,1,3,3,3,3,4,4,4,3,4,1,3,1,2,2,1,4,10,1,0,1,0,1,0,6.396929655,5,1
1091,2,1,1,1,1,1,2,1,2,1,2,3,3,1,3,2,1,3,2,3,2,2,2,4,4,3,2,3,1,6,3,9,6,2,0,14,3,0,5,0,5.978885765,4,2
1095,1,0,1,1,1,2,1,2,2,1,2,2,2,1,3,3,1,2,2,2,2,3,3,3,3,3,8,7,9,7,5,4,5,4,0,0,5,0,5,0,5.634789603,3,4
1104,1,0,1,2,1,1,2,1,2,1,4,3,2,1,2,2,1,3,5,3,2,2,3,3,3,3,2,1,1,6,2,5,1,0,0,0,4,0,5,0,4.976733742,2,3
1107,1,0,2,1,1,2,2,1,2,1,3,3,3,1,3,2,1,4,4,3,3,3,3,2,3,4,2,8,1,3,2,3,6,8,1,0,4,0,1,0,5.634789603,3,3
1109,2,1,2,2,2,1,2,1,1,1,3,3,4,2,3,3,1,3,3,3,3,2,3,4,3,3,6,8,1,8,4,4,3,10,1,0,4,0,1,0,5.560681631,3,1
1110,0,0,0,1,1,1,2,1,1,1,3,3,4,3,2,4,1,3,4,3,2,1,3,1,2,4,1,4,1,4,4,2,6,10,0,24,0,7,1,7,5.37815,3,3
1113,1,0,1,1,1,1,2,1,1,1,2,2,2,1,2,3,1,3,2,2,2,1,2,3,4,4,2,8,1,4,2,5,3,4,0,0,4,6,5,6,4.955827058,2,4
1114,1,0,0,2,1,1,1,1,1,1,3,3,4,1,3,2,1,2,2,4,3,3,3,5,4,4,7,1,1,4,4,4,9,10,0,0,4,0,1,0,5.521460918,3,1
1118,1,0,1,1,1,2,2,1,1,1,2,3,2,1,4,4,1,3,2,3,2,3,2,3,3,3,1,7,1,8,2,4,1,2,0,0,2,2,5,2,4.976733742,2,1
1119,2,1,1,1,2,2,2,1,1,1,3,3,4,2,3,3,1,4,4,3,3,3,3,3,3,3,2,1,1,4,2,1,4,8,1,10,1,7,1,7,5.991464547,4,3
1121,1,0,1,1,1,1,1,1,1,1,4,3,2,1,3,2,1,3,4,4,3,4,2,2,3,4,1,2,1,8,2,1,4,9,2,0,4,4,2,4,5.560681631,3,4
1122,1,0,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3,2,3,3,2,3,1,2,3,3,1,2,7,4,4,3,4,0,21,0,0,5,0,5.37815,3,1
1123,1,0,0,1,1,1,1,2,1,1,3,3,2,1,3,2,1,3,3,3,3,3,3,3,3,4,3,8,2,1,2,4,1,8,2,0,4,2,2,2,4.976733742,2,2
1124,1,0,1,1,2,1,2,1,2,1,3,3,3,1,3,3,2,3,3,3,3,2,3,3,3,4,2,3,1,2,2,3,4,8,1,10,3,7,1,7,6.204557763,4,3
1128,1,0,1,1,1,1,1,1,2,1,3,4,3,1,3,3,1,3,3,2,4,4,4,4,4,5,6,2,1,3,2,1,3,8,2,0,4,5,2,5,5.192956851,2,1
1129,1,0,1,1,1,2,2,1,1,1,3,3,3,1,4,3,1,2,3,3,3,2,4,4,4,3,8,9,1,4,3,4,1,8,1,0,5,2,1,2,4.976733742,2,3
1131,1,0,1,1,1,2,2,1,2,1,3,2,2,1,3,2,1,3,3,3,2,2,2,3,3,3,1,3,1,2,2,3,4,2,3,2,0,1,5,1,4.553876892,1,1
1138,1,0,1,1,1,2,2,1,2,1,3,3,3,2,3,2,1,3,4,3,3,2,4,5,3,4,3,1,1,2,2,6,3,8,1,0,1,2,1,2,5.857933154,4,3
1142,1,0,1,1,1,2,2,1,1,1,3,3,3,1,2,3,1,3,2,3,3,3,3,3,3,4,2,6,1,4,2,5,3,8,1,0,1,2,1,2,5.978885765,4,1
1146,1,0,1,2,2,2,1,1,1,1,3,2,2,1,2,3,1,3,4,2,3,3,3,3,3,3,1,2,1,8,2,4,3,10,2,0,1,4,2,4,6.476972363,5,1
1147,2,1,0,2,2,2,1,1,2,1,4,3,3,2,3,2,1,2,4,5,3,3,3,4,4,4,1,2,1,3,2,4,3,8,1,27,4,2,1,2,5.686975356,3,3
1148,1,0,1,1,1,1,2,1,1,1,2,3,3,2,3,4,1,3,2,3,3,3,4,3,4,4,2,10,1,5,2,6,1,9,0,0,4,2,2,2,4.976733742,2,1
1151,1,0,1,1,1,1,1,1,2,1,3,3,3,2,4,3,1,3,4,3,2,3,3,2,4,4,2,1,1,2,4,4,6,8,2,0,1,4,2,4,6.214608098,4,1
1153,2,1,1,1,1,1,1,1,1,1,2,2,3,1,2,4,1,3,3,2,3,2,3,4,3,3,1,10,1,4,2,3,5,2,0,0,2,0,5,0,5.393627546,3,4
1155,1,0,0,2,1,2,1,1,1,1,2,3,2,1,3,3,1,3,3,2,2,2,2,3,3,3,1,2,1,8,2,4,3,4,0,15,5,4,5,4,5.164785974,2,1
1156,2,1,1,2,1,2,1,2,1,2,3,3,3,2,2,2,2,3,3,3,2,4,3,3,3,3,3,1,2,1,1,4,5,9,2,0,4,4,2,4,5.991464547,4,4
1158,2,1,0,1,1,2,1,2,2,2,3,3,4,2,3,3,1,3,3,4,3,2,3,4,3,4,2,3,7,6,6,4,3,2,3,15,0,0,5,0,4.553876892,1,3
1159,1,0,1,1,1,1,1,1,2,1,3,3,2,1,3,2,1,2,3,2,3,4,2,3,3,3,1,9,1,3,2,4,3,9,2,0,4,4,2,4,5.501258211,3,3
1160,1,0,1,1,1,2,1,1,2,2,3,3,3,2,3,4,1,3,3,2,3,3,4,1,4,5,2,1,1,6,1,4,1,9,2,0,4,4,0,4,5.978885765,4,1
1165,1,0,3,1,1,0,2,1,2,1,3,2,2,1,1,2,1,2,2,4,1,1,1,4,3,3,1,9,1,6,3,6,9,4,0,0,4,0,5,0,5.272999559,2,3
1166,2,1,1,2,1,3,2,1,2,1,3,3,3,2,3,4,1,3,2,3,3,4,3,3,4,4,2,1,1,3,2,3,6,10,1,0,1,0,0,0,5.828945618,4,3
1167,1,0,2,1,2,1,2,2,2,1,3,4,4,1,4,2,1,3,3,3,4,4,4,4,4,4,1,3,2,6,3,1,4,8,1,0,1,1,0,1,6.461468176,5,1
1168,2,1,1,1,1,2,2,1,1,1,3,4,4,1,3,2,1,4,4,3,3,4,3,3,4,4,2,1,1,4,2,5,1,10,2,5,1,7,2,7,5.857933154,4,4
1169,2,1,2,1,2,2,2,1,2,1,2,3,3,1,3,2,1,2,3,1,1,3,3,1,3,3,1,7,1,2,2,5,6,9,1,0,1,7,1,7,6.040254711,4,2
1170,1,0,1,2,1,1,2,1,2,2,3,3,4,1,3,2,2,3,3,3,2,3,2,3,4,3,3,2,4,2,1,6,1,9,2,0,1,1,2,1,5.438079309,3,1
1171,2,1,1,1,1,1,2,2,1,1,3,3,4,2,3,2,1,3,4,3,4,3,5,4,4,3,2,3,2,1,2,3,9,8,1,15,4,1,1,1,5.272999559,2,1
1172,2,1,1,1,1,1,2,1,1,1,3,3,3,1,2,2,1,4,4,3,2,2,2,4,3,3,2,6,1,4,2,5,6,7,0,0,4,7,5,7,4.744932128,2,2
1176,1,0,1,1,1,1,2,1,2,1,3,3,3,1,2,3,2,2,3,3,2,2,3,2,3,3,1,9,1,2,2,1,5,8,1,0,4,2,1,2,5.634789603,3,3
1182,1,0,2,1,1,1,2,2,1,2,2,2,1,3,2,3,1,3,2,2,2,1,2,1,3,3,3,1,2,1,1,9,3,10,2,2,3,2,2,2,4.976733742,2,3
1183,1,0,2,1,1,1,2,1,1,1,2,3,3,2,2,2,1,3,1,2,2,2,3,2,2,3,1,7,1,5,2,6,5,4,3,0,5,2,5,2,4.17438727,1,3
1184,2,1,1,1,1,1,1,1,2,1,4,4,4,1,4,3,1,2,4,3,3,3,4,3,3,3,1,2,1,7,2,4,6,8,1,20,4,4,1,4,5.272999559,2,4
1185,0,0,1,2,1,1,1,1,2,1,3,2,2,2,2,2,1,3,3,3,3,3,2,2,3,3,8,7,1,2,2,4,5,9,0,0,5,4,1,4,4.976733742,2,4
1186,1,0,1,1,2,2,1,1,2,1,3,3,3,1,3,3,1,3,3,3,4,4,5,4,3,3,2,1,1,2,2,1,4,9,2,0,3,4,2,4,5.634789603,3,4
1191,1,0,0,1,1,1,1,2,1,1,3,3,3,2,3,2,1,3,3,3,2,1,1,4,3,3,9,2,2,1,2,4,5,10,2,0,0,1,2,1,5.37815,3,3
1192,3,1,3,2,2,3,1,1,1,1,3,3,3,2,2,2,2,3,4,2,3,2,3,4,3,3,2,1,1,4,2,4,9,10,1,0,3,0,1,0,6.396929655,5,2
1193,1,0,1,1,1,1,2,1,1,2,3,3,3,1,3,4,1,3,4,3,2,2,3,4,4,5,1,2,1,4,1,1,2,7,0,0,4,0,5,0,5.043425117,2,3
1197,1,0,2,2,1,2,1,1,1,1,3,3,2,3,2,1,1,4,4,4,2,3,5,1,4,4,6,2,1,4,2,4,6,9,0,0,4,0,2,0,5.298317367,2,4
1199,1,0,1,1,1,2,1,2,2,1,2,2,2,2,3,3,1,3,2,2,2,3,1,3,3,3,1,2,2,3,3,4,6,9,1,0,3,2,1,2,5.272999559,2,3
1201,2,1,2,2,2,2,1,2,2,1,3,3,3,1,2,3,1,2,3,3,1,1,1,3,3,4,3,8,6,7,4,4,3,0,0,0,4,7,5,7,5.703782475,3,1
1205,2,1,1,2,1,2,1,2,1,1,3,3,2,1,3,3,1,3,3,2,3,3,3,3,3,3,5,8,2,4,3,4,3,8,2,0,4,5,2,5,5.135798437,2,1
1206,1,0,2,1,1,1,2,1,2,1,3,3,3,2,3,3,1,3,3,3,2,3,2,2,3,3,8,1,1,2,4,5,4,9,0,10,4,7,1,7,5.272999559,2,3
1209,1,0,1,1,1,1,1,1,2,1,2,3,3,2,3,3,1,3,3,2,2,2,3,3,3,3,3,1,1,2,2,3,4,4,0,0,4,0,5,0,4.976733742,2,4
1210,2,1,1,1,1,2,1,1,2,1,3,3,2,2,3,3,1,3,4,2,2,2,1,5,3,4,2,1,1,6,2,6,4,4,0,0,4,0,5,0,5.857933154,4,3
1213,1,0,1,1,1,1,2,1,1,2,3,3,3,2,3,3,1,3,3,3,2,2,2,3,3,3,2,3,1,4,1,6,5,4,0,0,5,0,5,0,5.272999559,2,4
1216,1,0,1,1,2,2,1,1,2,1,3,3,2,1,4,3,1,3,4,3,2,2,1,1,4,5,1,3,4,2,2,4,2,4,0,0,5,0,5,0,5.298317367,2,1
1218,2,1,0,2,1,1,1,1,1,1,3,4,5,1,4,2,1,3,3,4,4,4,5,5,4,4,1,2,1,4,2,4,3,10,1,0,4,4,1,4,5.686975356,3,3
1225,0,0,1,1,1,1,2,1,2,1,3,3,3,1,3,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,5,8,1,0,5,1,1,1,5.272999559,2,3
1227,1,0,1,1,1,2,2,1,2,1,3,3,3,2,3,2,1,3,3,2,2,2,3,2,2,3,4,1,1,2,2,6,3,0,3,5,4,5,5,5,4.553876892,1,2
1229,1,0,2,2,2,2,2,1,1,1,3,2,2,2,3,2,1,2,3,4,1,3,1,3,2,3,10,8,5,8,2,5,3,4,0,0,5,0,5,0,3.555348061,1,4
